Dataset:  CSI
Radom seed: 1234
GPU: 6
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 16,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2024,
        "test_year": 2025,
        "window": 16,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 156, train_loss 0.001011, train_ic 0.033421, train_icir 0.468608, train_ric 0.024596, train_ricir 0.285908, train_mae 0.021369, train_rmse 0.029658, train_mape 353.262970, train_acc 0.474015, valid_loss 0.0014051277, valid_ic 0.018694, valid_icir 0.279118, valid_ric 0.007778, valid_ricir 0.080995, valid_prec@10 0.587190, valid_prec@30 0.557576, valid_mae 0.025838, valid_rmse 0.034820, valid_mape 420.694397, valid_acc 0.482147, test_loss 0.000986, ic 0.013810, icir 0.322726, ric 0.015342, ricir 0.214050, prec@10 0.546914, prec@30 0.522359, test_mae 0.020385, test_rmse 0.030439, test_mape 490.563324, test_acc 0.492238
Epoch 157, train_loss 0.001015, train_ic 0.037587, train_icir 0.617239, train_ric 0.037591, train_ricir 0.566824, train_mae 0.021161, train_rmse 0.029561, train_mape 342.340912, train_acc 0.475766, valid_loss 0.0013673098, valid_ic 0.025307, valid_icir 0.448110, valid_ric 0.026533, valid_ricir 0.333308, valid_prec@10 0.520248, valid_prec@30 0.514187, valid_mae 0.025452, valid_rmse 0.034364, valid_mape 383.122284, valid_acc 0.497564, test_loss 0.000996, ic 0.013224, icir 0.426631, ric 0.028482, ricir 0.668893, prec@10 0.523457, prec@30 0.503978, test_mae 0.020338, test_rmse 0.030617, test_mape 458.809662, test_acc 0.487506
Epoch 158, train_loss 0.001016, train_ic 0.027094, train_icir 0.291448, train_ric 0.015040, train_ricir 0.124034, train_mae 0.022027, train_rmse 0.030147, train_mape 460.556915, train_acc 0.469742, valid_loss 0.0014264946, valid_ic 0.011021, valid_icir 0.116633, valid_ric -0.006983, valid_ricir -0.048319, valid_prec@10 0.502479, valid_prec@30 0.499862, valid_mae 0.026276, valid_rmse 0.035154, valid_mape 541.088684, valid_acc 0.478022, test_loss 0.001008, ic 0.017117, icir 0.300103, ric 0.012024, ricir 0.116757, prec@10 0.500000, prec@30 0.510974, test_mae 0.020991, test_rmse 0.030749, test_mape 650.355957, test_acc 0.490619
Epoch 159, train_loss 0.001018, train_ic 0.038530, train_icir 0.492485, train_ric 0.015488, train_ricir 0.171330, train_mae 0.021673, train_rmse 0.029805, train_mape 418.748810, train_acc 0.468896, valid_loss 0.0014074111, valid_ic 0.023733, valid_icir 0.282446, valid_ric 0.003894, valid_ricir 0.033808, valid_prec@10 0.593388, valid_prec@30 0.550689, valid_mae 0.026074, valid_rmse 0.034899, valid_mape 469.293304, valid_acc 0.473619, test_loss 0.000998, ic 0.018612, icir 0.411836, ric 0.006126, ricir 0.086179, prec@10 0.532510, prec@30 0.531001, test_mae 0.020694, test_rmse 0.030607, test_mape 540.609680, test_acc 0.489709
Epoch 160, train_loss 0.001013, train_ic 0.019193, train_icir 0.215163, train_ric 0.025444, train_ricir 0.209761, train_mae 0.022055, train_rmse 0.030139, train_mape 482.302307, train_acc 0.473153, valid_loss 0.0014546757, valid_ic 0.004715, valid_icir 0.052250, valid_ric 0.001536, valid_ricir 0.010875, valid_prec@10 0.549587, valid_prec@30 0.516804, valid_mae 0.026429, valid_rmse 0.035292, valid_mape 526.874207, valid_acc 0.475527, test_loss 0.001004, ic 0.009383, icir 0.163156, ric 0.022512, ricir 0.227065, prec@10 0.528807, prec@30 0.518519, test_mae 0.020880, test_rmse 0.030607, test_mape 666.112671, test_acc 0.498005
Epoch 161, train_loss 0.001017, train_ic 0.032909, train_icir 0.405814, train_ric 0.017923, train_ricir 0.183408, train_mae 0.022073, train_rmse 0.030218, train_mape 458.353088, train_acc 0.471355, valid_loss 0.0014439432, valid_ic 0.015793, valid_icir 0.181949, valid_ric 0.000470, valid_ricir 0.003882, valid_prec@10 0.504132, valid_prec@30 0.500413, valid_mae 0.026340, valid_rmse 0.035323, valid_mape 535.582092, valid_acc 0.477848, test_loss 0.001004, ic 0.018102, icir 0.373984, ric 0.010277, ricir 0.139010, prec@10 0.507407, prec@30 0.511660, test_mae 0.020952, test_rmse 0.030718, test_mape 597.912476, test_acc 0.492225
Epoch 162, train_loss 0.001009, train_ic 0.037279, train_icir 0.587260, train_ric 0.021786, train_ricir 0.324187, train_mae 0.021215, train_rmse 0.029330, train_mape 362.600342, train_acc 0.473016, valid_loss 0.0013833898, valid_ic 0.021586, valid_icir 0.359588, valid_ric 0.007252, valid_ricir 0.092201, valid_prec@10 0.596281, valid_prec@30 0.565565, valid_mae 0.025823, valid_rmse 0.034574, valid_mape 451.224457, valid_acc 0.474628, test_loss 0.000976, ic 0.014121, icir 0.426027, ric 0.006034, ricir 0.128872, prec@10 0.538272, prec@30 0.532373, test_mae 0.020309, test_rmse 0.030224, test_mape 500.500336, test_acc 0.492982
Epoch 163, train_loss 0.001008, train_ic 0.028018, train_icir 0.357344, train_ric 0.009395, train_ricir 0.094768, train_mae 0.021969, train_rmse 0.030287, train_mape 448.541779, train_acc 0.469560, valid_loss 0.0014399270, valid_ic 0.010721, valid_icir 0.143857, valid_ric -0.008764, valid_ricir -0.076404, valid_prec@10 0.591322, valid_prec@30 0.557713, valid_mae 0.026016, valid_rmse 0.035163, valid_mape 502.099152, valid_acc 0.490647, test_loss 0.001015, ic 0.013275, icir 0.299556, ric 0.002500, ricir 0.033484, prec@10 0.548560, prec@30 0.546091, test_mae 0.020861, test_rmse 0.030935, test_mape 577.749878, test_acc 0.482358
Epoch 164, train_loss 0.001011, train_ic 0.040552, train_icir 0.535217, train_ric 0.014124, train_ricir 0.163835, train_mae 0.025666, train_rmse 0.033451, train_mape 904.431763, train_acc 0.464400, valid_loss 0.0016110211, valid_ic 0.021909, valid_icir 0.277179, valid_ric -0.000387, valid_ricir -0.003504, valid_prec@10 0.507851, valid_prec@30 0.510468, valid_mae 0.028702, valid_rmse 0.037454, valid_mape 1078.656372, valid_acc 0.500166, test_loss 0.001230, ic 0.018510, icir 0.485718, ric 0.003425, ricir 0.059932, prec@10 0.508642, prec@30 0.531139, test_mae 0.024673, test_rmse 0.034200, test_mape 1332.769531, test_acc 0.479001
Epoch 165, train_loss 0.001023, train_ic 0.034210, train_icir 0.504927, train_ric 0.020740, train_ricir 0.282911, train_mae 0.021971, train_rmse 0.030191, train_mape 480.273376, train_acc 0.468878, valid_loss 0.0014152720, valid_ic 0.017451, valid_icir 0.287671, valid_ric 0.003313, valid_ricir 0.040779, valid_prec@10 0.604545, valid_prec@30 0.578375, valid_mae 0.025923, valid_rmse 0.034936, valid_mape 560.388489, valid_acc 0.498030, test_loss 0.001020, ic 0.012025, icir 0.357495, ric 0.008618, ricir 0.170114, prec@10 0.546914, prec@30 0.548011, test_mae 0.020932, test_rmse 0.031037, test_mape 687.854797, test_acc 0.481931
Epoch 166, train_loss 0.001005, train_ic 0.031763, train_icir 0.452022, train_ric 0.027003, train_ricir 0.315319, train_mae 0.022333, train_rmse 0.030664, train_mape 504.681152, train_acc 0.469733, valid_loss 0.0014425885, valid_ic 0.017662, valid_icir 0.288732, valid_ric 0.008016, valid_ricir 0.083428, valid_prec@10 0.615289, valid_prec@30 0.570110, valid_mae 0.026270, valid_rmse 0.035315, valid_mape 571.848999, valid_acc 0.499435, test_loss 0.001061, ic 0.012540, icir 0.286227, ric 0.020426, ricir 0.340426, prec@10 0.566255, prec@30 0.543621, test_mae 0.021488, test_rmse 0.031684, test_mape 702.455444, test_acc 0.482524
Epoch 167, train_loss 0.001008, train_ic 0.033417, train_icir 0.392403, train_ric 0.023171, train_ricir 0.211734, train_mae 0.022605, train_rmse 0.030876, train_mape 565.935181, train_acc 0.466453, valid_loss 0.0014545896, valid_ic 0.012765, valid_icir 0.151591, valid_ric -0.001903, valid_ricir -0.014728, valid_prec@10 0.564050, valid_prec@30 0.536088, valid_mae 0.026460, valid_rmse 0.035526, valid_mape 648.980530, valid_acc 0.497441, test_loss 0.001053, ic 0.013766, icir 0.270443, ric 0.010490, ricir 0.104615, prec@10 0.519753, prec@30 0.526063, test_mae 0.021394, test_rmse 0.031583, test_mape 776.680176, test_acc 0.480851
Epoch 168, train_loss 0.001008, train_ic 0.035385, train_icir 0.506024, train_ric 0.023751, train_ricir 0.300851, train_mae 0.021265, train_rmse 0.029573, train_mape 340.972656, train_acc 0.474730, valid_loss 0.0013798285, valid_ic 0.018724, valid_icir 0.274001, valid_ric 0.008655, valid_ricir 0.091763, valid_prec@10 0.577273, valid_prec@30 0.561433, valid_mae 0.025601, valid_rmse 0.034504, valid_mape 383.237091, valid_acc 0.488927, test_loss 0.000979, ic 0.015865, icir 0.443922, ric 0.016816, ricir 0.341760, prec@10 0.529630, prec@30 0.532373, test_mae 0.020319, test_rmse 0.030340, test_mape 453.129974, test_acc 0.492181
Epoch 169, train_loss 0.001006, train_ic 0.040711, train_icir 0.540601, train_ric 0.019129, train_ricir 0.228064, train_mae 0.021303, train_rmse 0.029243, train_mape 390.740417, train_acc 0.470676, valid_loss 0.0013699652, valid_ic 0.019518, valid_icir 0.255203, valid_ric -0.000086, valid_ricir -0.000833, valid_prec@10 0.556198, valid_prec@30 0.529890, valid_mae 0.025699, valid_rmse 0.034336, valid_mape 441.187317, valid_acc 0.475792, test_loss 0.000965, ic 0.017483, icir 0.435144, ric 0.005076, ricir 0.098579, prec@10 0.541564, prec@30 0.534705, test_mae 0.020364, test_rmse 0.030021, test_mape 533.349365, test_acc 0.489981
Epoch 170, train_loss 0.001007, train_ic 0.035682, train_icir 0.459460, train_ric 0.016004, train_ricir 0.175314, train_mae 0.021619, train_rmse 0.029852, train_mape 416.993042, train_acc 0.470690, valid_loss 0.0013999114, valid_ic 0.018707, valid_icir 0.256624, valid_ric -0.004231, valid_ricir -0.041212, valid_prec@10 0.619421, valid_prec@30 0.578237, valid_mae 0.025817, valid_rmse 0.034798, valid_mape 476.199005, valid_acc 0.492391, test_loss 0.000997, ic 0.014435, icir 0.338262, ric 0.001643, ricir 0.021340, prec@10 0.553909, prec@30 0.547599, test_mae 0.020576, test_rmse 0.030642, test_mape 551.030884, test_acc 0.483302
Epoch 171, train_loss 0.001010, train_ic 0.035896, train_icir 0.401009, train_ric 0.008819, train_ricir 0.077186, train_mae 0.022412, train_rmse 0.030648, train_mape 514.510559, train_acc 0.467634, valid_loss 0.0014286379, valid_ic 0.018415, valid_icir 0.197483, valid_ric -0.007511, valid_ricir -0.053461, valid_prec@10 0.545455, valid_prec@30 0.527961, valid_mae 0.026270, valid_rmse 0.035238, valid_mape 606.058838, valid_acc 0.496441, test_loss 0.001029, ic 0.018756, icir 0.336294, ric 0.003180, ricir 0.031236, prec@10 0.523457, prec@30 0.537723, test_mae 0.021152, test_rmse 0.031165, test_mape 681.260010, test_acc 0.479619
Epoch 172, train_loss 0.001005, train_ic 0.036577, train_icir 0.588857, train_ric 0.034069, train_ricir 0.478269, train_mae 0.021111, train_rmse 0.029455, train_mape 333.808533, train_acc 0.481160, valid_loss 0.0013780396, valid_ic 0.025476, valid_icir 0.433293, valid_ric 0.024183, valid_ricir 0.269827, valid_prec@10 0.619835, valid_prec@30 0.573829, valid_mae 0.025363, valid_rmse 0.034360, valid_mape 369.643738, valid_acc 0.497250, test_loss 0.000988, ic 0.013851, icir 0.296038, ric 0.024407, ricir 0.361021, prec@10 0.571193, prec@30 0.551578, test_mae 0.020285, test_rmse 0.030485, test_mape 491.325836, test_acc 0.494662
Epoch 173, train_loss 0.001002, train_ic 0.036196, train_icir 0.561278, train_ric 0.018571, train_ricir 0.300438, train_mae 0.024728, train_rmse 0.032650, train_mape 799.817932, train_acc 0.463829, valid_loss 0.0015667896, valid_ic 0.018223, valid_icir 0.279247, valid_ric 0.008349, valid_ricir 0.108002, valid_prec@10 0.605785, valid_prec@30 0.554408, valid_mae 0.028043, valid_rmse 0.036961, valid_mape 932.221680, valid_acc 0.498631, test_loss 0.001197, ic 0.009334, icir 0.277133, ric -0.000936, ricir -0.026912, prec@10 0.548148, prec@30 0.517558, test_mae 0.024067, test_rmse 0.033741, test_mape 1190.736206, test_acc 0.478329
Epoch 174, train_loss 0.001000, train_ic 0.031503, train_icir 0.420065, train_ric 0.026718, train_ricir 0.287984, train_mae 0.022146, train_rmse 0.029858, train_mape 488.695526, train_acc 0.471604, valid_loss 0.0014602804, valid_ic 0.012418, valid_icir 0.184669, valid_ric 0.002711, valid_ricir 0.025454, valid_prec@10 0.604132, valid_prec@30 0.560744, valid_mae 0.026652, valid_rmse 0.035296, valid_mape 594.707947, valid_acc 0.477548, test_loss 0.001008, ic 0.012845, icir 0.279932, ric 0.014106, ricir 0.211987, prec@10 0.553086, prec@30 0.534156, test_mae 0.021280, test_rmse 0.030646, test_mape 748.601990, test_acc 0.493720
Epoch 175, train_loss 0.001008, train_ic 0.035476, train_icir 0.473662, train_ric 0.022208, train_ricir 0.237145, train_mae 0.023604, train_rmse 0.030780, train_mape 639.652222, train_acc 0.469415, valid_loss 0.0014984009, valid_ic 0.017308, valid_icir 0.239273, valid_ric -0.001310, valid_ricir -0.011815, valid_prec@10 0.607025, valid_prec@30 0.567769, valid_mae 0.027819, valid_rmse 0.035951, valid_mape 767.711304, valid_acc 0.477621, test_loss 0.001081, ic 0.012884, icir 0.303862, ric 0.010043, ricir 0.157083, prec@10 0.550617, prec@30 0.535254, test_mae 0.022847, test_rmse 0.031653, test_mape 962.737854, test_acc 0.491568
Epoch 176, train_loss 0.001001, train_ic 0.033062, train_icir 0.536923, train_ric 0.028892, train_ricir 0.453479, train_mae 0.024735, train_rmse 0.031680, train_mape 746.663818, train_acc 0.468675, valid_loss 0.0015959525, valid_ic 0.016137, valid_icir 0.310161, valid_ric 0.014410, valid_ricir 0.194506, valid_prec@10 0.630579, valid_prec@30 0.576033, valid_mae 0.028824, valid_rmse 0.037019, valid_mape 891.360779, valid_acc 0.477463, test_loss 0.001135, ic 0.009325, icir 0.324300, ric 0.015242, ricir 0.389588, prec@10 0.562551, prec@30 0.539918, test_mae 0.023810, test_rmse 0.032388, test_mape 1112.700439, test_acc 0.491108
Epoch 177, train_loss 0.001004, train_ic 0.032188, train_icir 0.506026, train_ric 0.037783, train_ricir 0.498039, train_mae 0.021140, train_rmse 0.029541, train_mape 337.418213, train_acc 0.479347, valid_loss 0.0013950936, valid_ic 0.015432, valid_icir 0.288143, valid_ric 0.015272, valid_ricir 0.171508, valid_prec@10 0.620248, valid_prec@30 0.590083, valid_mae 0.025566, valid_rmse 0.034640, valid_mape 362.115936, valid_acc 0.491429, test_loss 0.000984, ic 0.010919, icir 0.314533, ric 0.026875, ricir 0.540890, prec@10 0.549794, prec@30 0.549383, test_mae 0.020212, test_rmse 0.030418, test_mape 477.541534, test_acc 0.492585
Epoch 178, train_loss 0.000998, train_ic 0.032737, train_icir 0.388609, train_ric 0.018003, train_ricir 0.171039, train_mae 0.022028, train_rmse 0.029798, train_mape 460.207520, train_acc 0.469753, valid_loss 0.0014344493, valid_ic 0.015325, valid_icir 0.187412, valid_ric -0.002137, valid_ricir -0.018165, valid_prec@10 0.547934, valid_prec@30 0.538981, valid_mae 0.026393, valid_rmse 0.035043, valid_mape 545.333618, valid_acc 0.475931, test_loss 0.000995, ic 0.015772, icir 0.291879, ric 0.005705, ricir 0.061979, prec@10 0.521399, prec@30 0.528121, test_mae 0.021145, test_rmse 0.030443, test_mape 658.802185, test_acc 0.491482
Epoch 179, train_loss 0.001003, train_ic 0.034288, train_icir 0.389851, train_ric 0.008272, train_ricir 0.074357, train_mae 0.021921, train_rmse 0.030127, train_mape 451.753113, train_acc 0.465715, valid_loss 0.0014074616, valid_ic 0.016279, valid_icir 0.175326, valid_ric -0.008342, valid_ricir -0.059481, valid_prec@10 0.550413, valid_prec@30 0.547107, valid_mae 0.025937, valid_rmse 0.034861, valid_mape 505.514160, valid_acc 0.491399, test_loss 0.001000, ic 0.016090, icir 0.296924, ric 0.001399, ricir 0.013710, prec@10 0.516872, prec@30 0.531276, test_mae 0.020807, test_rmse 0.030674, test_mape 589.868469, test_acc 0.480224
Epoch 180, train_loss 0.000998, train_ic 0.030036, train_icir 0.422661, train_ric 0.023364, train_ricir 0.285411, train_mae 0.021632, train_rmse 0.030142, train_mape 384.411652, train_acc 0.474491, valid_loss 0.0014574322, valid_ic 0.010549, valid_icir 0.179420, valid_ric 0.002475, valid_ricir 0.027691, valid_prec@10 0.624793, valid_prec@30 0.587466, valid_mae 0.026094, valid_rmse 0.035612, valid_mape 438.690094, valid_acc 0.485281, test_loss 0.001028, ic 0.010351, icir 0.293289, ric 0.014929, ricir 0.277982, prec@10 0.558436, prec@30 0.551440, test_mae 0.020619, test_rmse 0.031147, test_mape 502.923950, test_acc 0.489135
Epoch 181, train_loss 0.001005, train_ic 0.034337, train_icir 0.497329, train_ric 0.032108, train_ricir 0.437938, train_mae 0.021768, train_rmse 0.030168, train_mape 408.171875, train_acc 0.471134, valid_loss 0.0014380772, valid_ic 0.020036, valid_icir 0.319604, valid_ric 0.018980, valid_ricir 0.213892, valid_prec@10 0.650413, valid_prec@30 0.594353, valid_mae 0.025851, valid_rmse 0.035109, valid_mape 445.350800, valid_acc 0.503854, test_loss 0.001057, ic 0.010839, icir 0.196212, ric 0.022585, ricir 0.363703, prec@10 0.583951, prec@30 0.561454, test_mae 0.021210, test_rmse 0.031624, test_mape 621.540894, test_acc 0.483202
Epoch 182, train_loss 0.000997, train_ic 0.025845, train_icir 0.274772, train_ric 0.010764, train_ricir 0.088018, train_mae 0.022034, train_rmse 0.030307, train_mape 461.746185, train_acc 0.471453, valid_loss 0.0014355491, valid_ic 0.005917, valid_icir 0.064553, valid_ric -0.013983, valid_ricir -0.098153, valid_prec@10 0.616529, valid_prec@30 0.559229, valid_mae 0.026189, valid_rmse 0.035230, valid_mape 536.953979, valid_acc 0.482513, test_loss 0.001008, ic 0.010474, icir 0.171193, ric 0.001573, ricir 0.014210, prec@10 0.572016, prec@30 0.536763, test_mae 0.020816, test_rmse 0.030821, test_mape 600.161377, test_acc 0.487798
Epoch 183, train_loss 0.001005, train_ic 0.038117, train_icir 0.475728, train_ric 0.016525, train_ricir 0.169870, train_mae 0.022827, train_rmse 0.030979, train_mape 607.229980, train_acc 0.466444, valid_loss 0.0014718995, valid_ic 0.016833, valid_icir 0.218937, valid_ric -0.002177, valid_ricir -0.019574, valid_prec@10 0.595868, valid_prec@30 0.559091, valid_mae 0.026632, valid_rmse 0.035688, valid_mape 665.305176, valid_acc 0.499314, test_loss 0.001054, ic 0.016703, icir 0.357610, ric 0.005034, ricir 0.060059, prec@10 0.546091, prec@30 0.537311, test_mae 0.021621, test_rmse 0.031588, test_mape 815.137451, test_acc 0.479927
Epoch 184, train_loss 0.000999, train_ic 0.044065, train_icir 0.511011, train_ric 0.002735, train_ricir 0.027105, train_mae 0.026093, train_rmse 0.033763, train_mape 952.357117, train_acc 0.464492, valid_loss 0.0016299796, valid_ic 0.024044, valid_icir 0.264728, valid_ric -0.006160, valid_ricir -0.046958, valid_prec@10 0.618595, valid_prec@30 0.568733, valid_mae 0.029060, valid_rmse 0.037793, valid_mape 1097.004883, valid_acc 0.500525, test_loss 0.001249, ic 0.019325, icir 0.414806, ric -0.009265, ricir -0.114855, prec@10 0.552263, prec@30 0.541152, test_mae 0.025020, test_rmse 0.034472, test_mape 1368.806396, test_acc 0.478747
Epoch 185, train_loss 0.001006, train_ic 0.032709, train_icir 0.336600, train_ric 0.010383, train_ricir 0.087436, train_mae 0.021905, train_rmse 0.030128, train_mape 414.914795, train_acc 0.468909, valid_loss 0.0014095505, valid_ic 0.011912, valid_icir 0.116518, valid_ric -0.009770, valid_ricir -0.067601, valid_prec@10 0.538017, valid_prec@30 0.505510, valid_mae 0.026125, valid_rmse 0.034989, valid_mape 457.920959, valid_acc 0.482540, test_loss 0.001010, ic 0.015672, icir 0.213895, ric -0.001018, ricir -0.008313, prec@10 0.518519, prec@30 0.517970, test_mae 0.020979, test_rmse 0.030835, test_mape 563.982483, test_acc 0.484068
Epoch 186, train_loss 0.001008, train_ic 0.035028, train_icir 0.594082, train_ric 0.025138, train_ricir 0.419014, train_mae 0.022214, train_rmse 0.029888, train_mape 484.110107, train_acc 0.471068, valid_loss 0.0014586900, valid_ic 0.020955, valid_icir 0.383645, valid_ric 0.012916, valid_ricir 0.193521, valid_prec@10 0.633884, valid_prec@30 0.602342, valid_mae 0.026709, valid_rmse 0.035506, valid_mape 621.687805, valid_acc 0.478439, test_loss 0.001022, ic 0.010499, icir 0.288155, ric 0.014130, ricir 0.370741, prec@10 0.558025, prec@30 0.569136, test_mae 0.021276, test_rmse 0.030844, test_mape 707.641846, test_acc 0.491583
Epoch 187, train_loss 0.001000, train_ic 0.029053, train_icir 0.383662, train_ric 0.019327, train_ricir 0.201652, train_mae 0.023875, train_rmse 0.032257, train_mape 696.973877, train_acc 0.465586, valid_loss 0.0015593044, valid_ic 0.011130, valid_icir 0.178536, valid_ric -0.001825, valid_ricir -0.016644, valid_prec@10 0.652066, valid_prec@30 0.592975, valid_mae 0.027522, valid_rmse 0.036996, valid_mape 767.571655, valid_acc 0.499510, test_loss 0.001176, ic 0.010274, icir 0.243952, ric 0.012617, ricir 0.181774, prec@10 0.580658, prec@30 0.552401, test_mae 0.022893, test_rmse 0.033459, test_mape 966.717712, test_acc 0.479896
Epoch 188, train_loss 0.000995, train_ic 0.029724, train_icir 0.391151, train_ric 0.017438, train_ricir 0.185717, train_mae 0.021582, train_rmse 0.029936, train_mape 392.355316, train_acc 0.471288, valid_loss 0.0014038086, valid_ic 0.013861, valid_icir 0.212063, valid_ric -0.002245, valid_ricir -0.021771, valid_prec@10 0.630579, valid_prec@30 0.590496, valid_mae 0.025818, valid_rmse 0.034891, valid_mape 432.341827, valid_acc 0.491089, test_loss 0.001002, ic 0.011983, icir 0.273785, ric 0.006651, ricir 0.079827, prec@10 0.553909, prec@30 0.542112, test_mae 0.020564, test_rmse 0.030713, test_mape 508.923218, test_acc 0.483797
Epoch 189, train_loss 0.001006, train_ic 0.033494, train_icir 0.445481, train_ric 0.020379, train_ricir 0.217618, train_mae 0.021695, train_rmse 0.030080, train_mape 397.578888, train_acc 0.476281, valid_loss 0.0014270069, valid_ic 0.015703, valid_icir 0.232535, valid_ric -0.001830, valid_ricir -0.016836, valid_prec@10 0.633884, valid_prec@30 0.579063, valid_mae 0.025966, valid_rmse 0.035208, valid_mape 483.740417, valid_acc 0.491285, test_loss 0.001019, ic 0.012200, icir 0.297318, ric 0.008503, ricir 0.139348, prec@10 0.578601, prec@30 0.549657, test_mae 0.020693, test_rmse 0.031022, test_mape 540.918945, test_acc 0.487654
Epoch 190, train_loss 0.000997, train_ic 0.034445, train_icir 0.454572, train_ric 0.013812, train_ricir 0.165910, train_mae 0.021627, train_rmse 0.029574, train_mape 418.765930, train_acc 0.469995, valid_loss 0.0013968260, valid_ic 0.015942, valid_icir 0.212764, valid_ric -0.003459, valid_ricir -0.034435, valid_prec@10 0.630579, valid_prec@30 0.592011, valid_mae 0.025934, valid_rmse 0.034703, valid_mape 443.887451, valid_acc 0.476927, test_loss 0.000979, ic 0.013576, icir 0.340325, ric 0.004029, ricir 0.080298, prec@10 0.574486, prec@30 0.558573, test_mae 0.020618, test_rmse 0.030258, test_mape 571.973633, test_acc 0.489460
Epoch 191, train_loss 0.001003, train_ic 0.036845, train_icir 0.485488, train_ric 0.020142, train_ricir 0.227326, train_mae 0.022173, train_rmse 0.029762, train_mape 499.754242, train_acc 0.469237, valid_loss 0.0014391678, valid_ic 0.018633, valid_icir 0.263995, valid_ric -0.000171, valid_ricir -0.001685, valid_prec@10 0.639669, valid_prec@30 0.580716, valid_mae 0.026590, valid_rmse 0.035159, valid_mape 581.843750, valid_acc 0.477155, test_loss 0.001006, ic 0.014996, icir 0.381579, ric 0.007391, ricir 0.121170, prec@10 0.588066, prec@30 0.547051, test_mae 0.021308, test_rmse 0.030552, test_mape 711.342102, test_acc 0.490301
Epoch 192, train_loss 0.001000, train_ic 0.027217, train_icir 0.303691, train_ric 0.009627, train_ricir 0.094403, train_mae 0.023538, train_rmse 0.031097, train_mape 583.404907, train_acc 0.468424, valid_loss 0.0015308523, valid_ic 0.011012, valid_icir 0.118157, valid_ric -0.009174, valid_ricir -0.075121, valid_prec@10 0.583058, valid_prec@30 0.540771, valid_mae 0.027907, valid_rmse 0.036433, valid_mape 705.573547, valid_acc 0.476172, test_loss 0.001124, ic 0.010206, icir 0.147340, ric -0.004859, ricir -0.044676, prec@10 0.532922, prec@30 0.519067, test_mae 0.023259, test_rmse 0.032322, test_mape 965.132690, test_acc 0.489365
Epoch 193, train_loss 0.000999, train_ic 0.034122, train_icir 0.425081, train_ric 0.015116, train_ricir 0.149391, train_mae 0.022069, train_rmse 0.029873, train_mape 470.254242, train_acc 0.468492, valid_loss 0.0014210091, valid_ic 0.016075, valid_icir 0.194890, valid_ric -0.002110, valid_ricir -0.016850, valid_prec@10 0.612397, valid_prec@30 0.563636, valid_mae 0.026388, valid_rmse 0.035057, valid_mape 494.328125, valid_acc 0.477024, test_loss 0.001011, ic 0.013514, icir 0.295896, ric 0.005513, ricir 0.069471, prec@10 0.553086, prec@30 0.531824, test_mae 0.021217, test_rmse 0.030737, test_mape 659.718506, test_acc 0.489754
Epoch 194, train_loss 0.000987, train_ic 0.027892, train_icir 0.298778, train_ric 0.009147, train_ricir 0.076181, train_mae 0.024927, train_rmse 0.032978, train_mape 833.697998, train_acc 0.465398, valid_loss 0.0015514686, valid_ic 0.011155, valid_icir 0.126484, valid_ric -0.009879, valid_ricir -0.071869, valid_prec@10 0.645041, valid_prec@30 0.587879, valid_mae 0.027988, valid_rmse 0.036921, valid_mape 909.897583, valid_acc 0.499773, test_loss 0.001155, ic 0.013791, icir 0.217072, ric 0.003085, ricir 0.026275, prec@10 0.565021, prec@30 0.542387, test_mae 0.023287, test_rmse 0.033137, test_mape 1139.846680, test_acc 0.479750
Epoch 195, train_loss 0.000999, train_ic 0.039651, train_icir 0.550380, train_ric 0.018863, train_ricir 0.246692, train_mae 0.021270, train_rmse 0.029482, train_mape 372.880981, train_acc 0.471300, valid_loss 0.0013943479, valid_ic 0.021802, valid_icir 0.313029, valid_ric 0.007802, valid_ricir 0.085590, valid_prec@10 0.616529, valid_prec@30 0.569008, valid_mae 0.025649, valid_rmse 0.034671, valid_mape 410.418762, valid_acc 0.484191, test_loss 0.000975, ic 0.018436, icir 0.492664, ric 0.011122, ricir 0.259019, prec@10 0.567901, prec@30 0.540055, test_mae 0.020266, test_rmse 0.030263, test_mape 464.191559, test_acc 0.491618
Epoch 196, train_loss 0.001000, train_ic 0.031828, train_icir 0.394859, train_ric 0.020662, train_ricir 0.200443, train_mae 0.021301, train_rmse 0.029551, train_mape 352.242432, train_acc 0.473502, valid_loss 0.0014013905, valid_ic 0.014232, valid_icir 0.189941, valid_ric -0.000071, valid_ricir -0.000600, valid_prec@10 0.628512, valid_prec@30 0.582231, valid_mae 0.025769, valid_rmse 0.034768, valid_mape 399.471527, valid_acc 0.478281, test_loss 0.000974, ic 0.013813, icir 0.305739, ric 0.012529, ricir 0.156033, prec@10 0.566255, prec@30 0.545816, test_mae 0.020291, test_rmse 0.030225, test_mape 444.656708, test_acc 0.493038
