Dataset:  CSI2259
Radom seed: 1234
GPU: 5
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 64,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI2259",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 64,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 116, train_loss 0.001114, train_ic 0.046597, train_icir 0.488847, train_ric 0.051804, train_ricir 0.473357, train_mae 0.018325, train_rmse 0.025550, train_mape 60.028912, train_acc 0.973440, valid_loss 0.0010662598, valid_ic 0.008634, valid_icir 0.187494, valid_ric 0.021054, valid_ricir 0.241873, valid_prec@10 0.555738, valid_prec@30 0.573087, valid_mae 0.016878, valid_rmse 0.026163, valid_mape 290.804474, valid_acc 0.602922, test_loss 0.001523, ic 0.002889, icir 0.061850, ric 0.017120, ricir 0.161593, prec@10 0.537449, prec@30 0.540055, test_mae 0.019754, test_rmse 0.037507, test_mape 223.459000, test_acc 0.706065
Epoch 117, train_loss 0.001123, train_ic 0.050556, train_icir 0.469181, train_ric -0.005747, train_ricir -0.044553, train_mae 0.031593, train_rmse 0.042649, train_mape 145.210648, train_acc 0.730854, valid_loss 0.0009083672, valid_ic 0.014525, valid_icir 0.307531, valid_ric -0.023038, valid_ricir -0.275169, valid_prec@10 0.570492, valid_prec@30 0.543443, valid_mae 0.014111, valid_rmse 0.024962, valid_mape 173.097427, valid_acc 0.502877, test_loss 0.001340, ic 0.016933, icir 0.326661, ric -0.008000, ricir -0.083126, prec@10 0.588066, prec@30 0.552263, test_mae 0.018567, test_rmse 0.037352, test_mape 158.189789, test_acc 0.595839
Epoch 118, train_loss 0.001107, train_ic 0.047593, train_icir 0.486956, train_ric 0.064286, train_ricir 0.533457, train_mae 0.035421, train_rmse 0.045536, train_mape 98.539917, train_acc 0.521027, valid_loss 0.0008980387, valid_ic 0.008498, valid_icir 0.178898, valid_ric 0.025177, valid_ricir 0.275674, valid_prec@10 0.574180, valid_prec@30 0.567623, valid_mae 0.013563, valid_rmse 0.025188, valid_mape 141.161926, valid_acc 0.563081, test_loss 0.001342, ic 0.003284, icir 0.074931, ric 0.018474, ricir 0.202651, prec@10 0.572840, prec@30 0.559396, test_mae 0.019313, test_rmse 0.037857, test_mape 150.769180, test_acc 0.591855
Epoch 119, train_loss 0.001120, train_ic 0.052751, train_icir 0.632411, train_ric 0.037449, train_ricir 0.427896, train_mae 0.012718, train_rmse 0.018156, train_mape 5074.672852, train_acc 0.611332, valid_loss 0.0009666510, valid_ic 0.011480, valid_icir 0.402072, valid_ric 0.009898, valid_ricir 0.255152, valid_prec@10 0.563525, valid_prec@30 0.530328, valid_mae 0.017513, valid_rmse 0.028015, valid_mape 222.068817, valid_acc 0.329792, test_loss 0.001399, ic 0.007868, icir 0.268118, ric 0.013462, ricir 0.315326, prec@10 0.564198, prec@30 0.541975, test_mae 0.024471, test_rmse 0.041303, test_mape 206.442139, test_acc 0.243028
Epoch 120, train_loss 0.001101, train_ic 0.038942, train_icir 0.403194, train_ric 0.055194, train_ricir 0.486134, train_mae 0.021119, train_rmse 0.026442, train_mape 249.674316, train_acc 0.440460, valid_loss 0.0010659492, valid_ic 0.003916, valid_icir 0.091434, valid_ric 0.021449, valid_ricir 0.269525, valid_prec@10 0.523361, valid_prec@30 0.522268, valid_mae 0.016980, valid_rmse 0.026625, valid_mape 299.697723, valid_acc 0.602036, test_loss 0.001505, ic 0.000128, icir 0.002951, ric 0.014110, ricir 0.160180, prec@10 0.516461, prec@30 0.508916, test_mae 0.019402, test_rmse 0.037093, test_mape 220.821045, test_acc 0.701195
Epoch 121, train_loss 0.001113, train_ic 0.060408, train_icir 0.609072, train_ric 0.028454, train_ricir 0.242497, train_mae 0.014971, train_rmse 0.022318, train_mape 177.006088, train_acc 0.571492, valid_loss 0.0009553599, valid_ic 0.016100, valid_icir 0.371933, valid_ric -0.004954, valid_ricir -0.063094, valid_prec@10 0.568033, valid_prec@30 0.559973, valid_mae 0.017327, valid_rmse 0.027633, valid_mape 229.245209, valid_acc 0.331120, test_loss 0.001366, ic 0.013312, icir 0.329154, ric 0.008978, ricir 0.109011, prec@10 0.572840, prec@30 0.572428, test_mae 0.023744, test_rmse 0.040375, test_mape 198.897217, test_acc 0.243913
Epoch 122, train_loss 0.001089, train_ic 0.041877, train_icir 0.373816, train_ric 0.027998, train_ricir 0.222837, train_mae 0.029989, train_rmse 0.034915, train_mape 365.279907, train_acc 0.137229, valid_loss 0.0011316685, valid_ic 0.007452, valid_icir 0.118448, valid_ric 0.002107, valid_ricir 0.021261, valid_prec@10 0.588525, valid_prec@30 0.573087, valid_mae 0.021687, valid_rmse 0.031510, valid_mape 353.572845, valid_acc 0.366977, test_loss 0.001559, ic 0.003974, icir 0.061547, ric 0.005168, ricir 0.040697, prec@10 0.579424, prec@30 0.566529, test_mae 0.029821, test_rmse 0.044957, test_mape 301.923462, test_acc 0.243913
Epoch 123, train_loss 0.001082, train_ic 0.058191, train_icir 0.637216, train_ric 0.028314, train_ricir 0.290528, train_mae 0.018484, train_rmse 0.026033, train_mape 161.206100, train_acc 0.524126, valid_loss 0.0009602518, valid_ic 0.014827, valid_icir 0.440340, valid_ric 0.003187, valid_ricir 0.064466, valid_prec@10 0.560656, valid_prec@30 0.556967, valid_mae 0.017142, valid_rmse 0.027508, valid_mape 223.959595, valid_acc 0.351926, test_loss 0.001364, ic 0.012515, icir 0.406721, ric 0.010903, ricir 0.206553, prec@10 0.569547, prec@30 0.555967, test_mae 0.023792, test_rmse 0.040169, test_mape 201.830475, test_acc 0.272244
Epoch 124, train_loss 0.001105, train_ic 0.049028, train_icir 0.562130, train_ric 0.041678, train_ricir 0.429374, train_mae 0.014768, train_rmse 0.019896, train_mape 203.028870, train_acc 0.345286, valid_loss 0.0009303179, valid_ic 0.008801, valid_icir 0.198051, valid_ric 0.011577, valid_ricir 0.159632, valid_prec@10 0.546311, valid_prec@30 0.539891, valid_mae 0.014233, valid_rmse 0.024936, valid_mape 204.796646, valid_acc 0.597167, test_loss 0.001388, ic 0.003057, icir 0.071776, ric 0.010287, ricir 0.125098, prec@10 0.541564, prec@30 0.535665, test_mae 0.018659, test_rmse 0.037542, test_mape 169.784515, test_acc 0.658699
Epoch 125, train_loss 0.001112, train_ic 0.060192, train_icir 0.668784, train_ric 0.024033, train_ricir 0.244299, train_mae 0.020395, train_rmse 0.025364, train_mape 196.995087, train_acc 0.386897, valid_loss 0.0009489975, valid_ic 0.011118, valid_icir 0.342017, valid_ric -0.007078, valid_ricir -0.136583, valid_prec@10 0.567623, valid_prec@30 0.548497, valid_mae 0.014443, valid_rmse 0.025133, valid_mape 236.503387, valid_acc 0.605578, test_loss 0.001386, ic 0.009448, icir 0.265975, ric -0.002233, ricir -0.032139, prec@10 0.562963, prec@30 0.550343, test_mae 0.016942, test_rmse 0.035760, test_mape 169.156128, test_acc 0.711377
Epoch 126, train_loss 0.001111, train_ic 0.044096, train_icir 0.483941, train_ric 0.036395, train_ricir 0.342130, train_mae 0.025516, train_rmse 0.032764, train_mape 131.809265, train_acc 0.333333, valid_loss 0.0008912275, valid_ic 0.007395, valid_icir 0.222550, valid_ric 0.011499, valid_ricir 0.141581, valid_prec@10 0.536475, valid_prec@30 0.529098, valid_mae 0.013436, valid_rmse 0.025202, valid_mape 160.062073, valid_acc 0.586100, test_loss 0.001335, ic 0.005184, icir 0.157549, ric 0.005837, ricir 0.056746, prec@10 0.562551, prec@30 0.529904, test_mae 0.017680, test_rmse 0.036268, test_mape 140.517761, test_acc 0.643205
Epoch 127, train_loss 0.001122, train_ic 0.051398, train_icir 0.532882, train_ric 0.027028, train_ricir 0.232843, train_mae 0.025098, train_rmse 0.031981, train_mape 125.644920, train_acc 0.731740, valid_loss 0.0010245076, valid_ic 0.011566, valid_icir 0.304237, valid_ric 0.000828, valid_ricir 0.009882, valid_prec@10 0.561475, valid_prec@30 0.538251, valid_mae 0.019634, valid_rmse 0.029643, valid_mape 267.088684, valid_acc 0.328464, test_loss 0.001435, ic 0.011735, icir 0.330160, ric 0.005230, ricir 0.047975, prec@10 0.558025, prec@30 0.554184, test_mae 0.027003, test_rmse 0.042030, test_mape 246.314117, test_acc 0.240815
Epoch 128, train_loss 0.001115, train_ic 0.064774, train_icir 0.708622, train_ric 0.048741, train_ricir 0.456118, train_mae 0.014272, train_rmse 0.020231, train_mape 127.619644, train_acc 0.721116, valid_loss 0.0008960966, valid_ic 0.012956, valid_icir 0.333592, valid_ric 0.008561, valid_ricir 0.117679, valid_prec@10 0.551639, valid_prec@30 0.538115, valid_mae 0.014782, valid_rmse 0.025831, valid_mape 164.382278, valid_acc 0.346171, test_loss 0.001315, ic 0.010189, icir 0.260221, ric 0.015039, ricir 0.186304, prec@10 0.560905, prec@30 0.555693, test_mae 0.022164, test_rmse 0.039666, test_mape 166.663757, test_acc 0.278884
Epoch 129, train_loss 0.001094, train_ic 0.044225, train_icir 0.489606, train_ric 0.038022, train_ricir 0.383218, train_mae 0.039154, train_rmse 0.045873, train_mape 106.680954, train_acc 0.383355, valid_loss 0.0009570173, valid_ic 0.013048, valid_icir 0.302290, valid_ric 0.018420, valid_ricir 0.259600, valid_prec@10 0.562295, valid_prec@30 0.568033, valid_mae 0.017130, valid_rmse 0.027703, valid_mape 232.894806, valid_acc 0.389110, test_loss 0.001375, ic 0.006709, icir 0.172625, ric 0.017805, ricir 0.220152, prec@10 0.547325, prec@30 0.543896, test_mae 0.024004, test_rmse 0.040577, test_mape 204.017929, test_acc 0.309429
Epoch 130, train_loss 0.001110, train_ic 0.051532, train_icir 0.593271, train_ric 0.021743, train_ricir 0.232254, train_mae 0.010602, train_rmse 0.016554, train_mape 164.206787, train_acc 0.559097, valid_loss 0.0008805463, valid_ic 0.013588, valid_icir 0.402080, valid_ric 0.000359, valid_ricir 0.006458, valid_prec@10 0.557377, valid_prec@30 0.537432, valid_mae 0.013372, valid_rmse 0.024422, valid_mape 154.851913, valid_acc 0.547145, test_loss 0.001324, ic 0.012214, icir 0.350257, ric 0.006188, ricir 0.087313, prec@10 0.563786, prec@30 0.551166, test_mae 0.018128, test_rmse 0.037132, test_mape 137.019073, test_acc 0.622842
Epoch 131, train_loss 0.001116, train_ic 0.058154, train_icir 0.585793, train_ric 0.019239, train_ricir 0.170500, train_mae 0.020535, train_rmse 0.026697, train_mape 128.030365, train_acc 0.683931, valid_loss 0.0009383684, valid_ic 0.009503, valid_icir 0.184572, valid_ric -0.022842, valid_ricir -0.299371, valid_prec@10 0.557787, valid_prec@30 0.534836, valid_mae 0.014905, valid_rmse 0.026569, valid_mape 166.751831, valid_acc 0.347499, test_loss 0.001390, ic 0.008514, icir 0.166580, ric -0.009288, ricir -0.095534, prec@10 0.572840, prec@30 0.547874, test_mae 0.023735, test_rmse 0.040945, test_mape 188.661346, test_acc 0.254095
Epoch 132, train_loss 0.001113, train_ic 0.062676, train_icir 0.580411, train_ric 0.032600, train_ricir 0.262309, train_mae 0.010397, train_rmse 0.016100, train_mape 137.424789, train_acc 0.432492, valid_loss 0.0008898591, valid_ic 0.014823, valid_icir 0.308952, valid_ric -0.000725, valid_ricir -0.007990, valid_prec@10 0.586885, valid_prec@30 0.568716, valid_mae 0.013909, valid_rmse 0.025171, valid_mape 143.158737, valid_acc 0.460381, test_loss 0.001323, ic 0.011351, icir 0.246853, ric 0.009357, ricir 0.083274, prec@10 0.558436, prec@30 0.560082, test_mae 0.020937, test_rmse 0.038382, test_mape 157.981949, test_acc 0.380257
Epoch 133, train_loss 0.001097, train_ic 0.054745, train_icir 0.501318, train_ric 0.045640, train_ricir 0.373487, train_mae 0.035496, train_rmse 0.045869, train_mape 101.142731, train_acc 0.527224, valid_loss 0.0009193632, valid_ic 0.010338, valid_icir 0.175384, valid_ric 0.005313, valid_ricir 0.055548, valid_prec@10 0.542213, valid_prec@30 0.542077, valid_mae 0.014622, valid_rmse 0.025099, valid_mape 184.262238, valid_acc 0.565737, test_loss 0.001321, ic 0.008094, icir 0.144208, ric 0.010885, ricir 0.094052, prec@10 0.576955, prec@30 0.543073, test_mae 0.020586, test_rmse 0.037278, test_mape 165.112625, test_acc 0.516158
Epoch 134, train_loss 0.001088, train_ic 0.045276, train_icir 0.533174, train_ric 0.042745, train_ricir 0.433731, train_mae 0.027334, train_rmse 0.033002, train_mape 172.477890, train_acc 0.165117, valid_loss 0.0009220529, valid_ic 0.011576, valid_icir 0.305641, valid_ric 0.026728, valid_ricir 0.363764, valid_prec@10 0.567213, valid_prec@30 0.559426, valid_mae 0.013807, valid_rmse 0.024708, valid_mape 180.280121, valid_acc 0.602479, test_loss 0.001353, ic 0.003558, icir 0.100456, ric 0.017708, ricir 0.211262, prec@10 0.558436, prec@30 0.550617, test_mae 0.018042, test_rmse 0.035600, test_mape 148.086304, test_acc 0.668437
Epoch 135, train_loss 0.001105, train_ic 0.051305, train_icir 0.578221, train_ric 0.040448, train_ricir 0.389881, train_mae 0.016813, train_rmse 0.026086, train_mape 195.826752, train_acc 0.467906, valid_loss 0.0009154476, valid_ic 0.011171, valid_icir 0.343061, valid_ric 0.013669, valid_ricir 0.210145, valid_prec@10 0.551639, valid_prec@30 0.529645, valid_mae 0.015877, valid_rmse 0.027051, valid_mape 182.485580, valid_acc 0.338645, test_loss 0.001327, ic 0.009090, icir 0.294682, ric 0.011184, ricir 0.136053, prec@10 0.557202, prec@30 0.542250, test_mae 0.022255, test_rmse 0.038645, test_mape 169.145844, test_acc 0.304560
Early stopping -----
Epoch 136, train_loss 0.001101, train_ic 0.053430, train_icir 0.519551, train_ric 0.030629, train_ricir 0.275179, train_mae 0.012557, train_rmse 0.018468, train_mape 117.275169, train_acc 0.708721, valid_loss 0.0009143364, valid_ic 0.012089, valid_icir 0.244906, valid_ric -0.006608, valid_ricir -0.099577, valid_prec@10 0.569672, valid_prec@30 0.530601, valid_mae 0.013990, valid_rmse 0.024407, valid_mape 195.717972, valid_acc 0.590969, test_loss 0.001306, ic 0.011326, icir 0.246745, ric 0.006268, ricir 0.083959, prec@10 0.572840, prec@30 0.549383, test_mae 0.018079, test_rmse 0.035752, test_mape 154.345123, test_acc 0.658256
Epoch 137, train_loss 0.001101, train_ic 0.049603, train_icir 0.521664, train_ric 0.061252, train_ricir 0.539023, train_mae 0.012493, train_rmse 0.019675, train_mape 167.210938, train_acc 0.612218, valid_loss 0.0009627917, valid_ic 0.012046, valid_icir 0.239124, valid_ric 0.033882, valid_ricir 0.375829, valid_prec@10 0.561066, valid_prec@30 0.567213, valid_mae 0.014644, valid_rmse 0.025165, valid_mape 196.360809, valid_acc 0.599380, test_loss 0.001384, ic 0.004021, icir 0.088269, ric 0.024903, ricir 0.271284, prec@10 0.562551, prec@30 0.551852, test_mae 0.018627, test_rmse 0.035395, test_mape 177.699036, test_acc 0.690128
Epoch 138, train_loss 0.001096, train_ic 0.072232, train_icir 0.758473, train_ric 0.034817, train_ricir 0.329720, train_mae 0.025956, train_rmse 0.035770, train_mape 195.169693, train_acc 0.621957, valid_loss 0.0009530141, valid_ic 0.015959, valid_icir 0.398918, valid_ric -0.006256, valid_ricir -0.100784, valid_prec@10 0.595082, valid_prec@30 0.573907, valid_mae 0.017279, valid_rmse 0.027412, valid_mape 221.208359, valid_acc 0.331120, test_loss 0.001341, ic 0.014687, icir 0.425915, ric 0.007842, ricir 0.118061, prec@10 0.575720, prec@30 0.569273, test_mae 0.024583, test_rmse 0.039662, test_mape 203.286911, test_acc 0.236830
Epoch 139, train_loss 0.001086, train_ic 0.046986, train_icir 0.580519, train_ric 0.053088, train_ricir 0.519751, train_mae 0.020821, train_rmse 0.030723, train_mape 144.510773, train_acc 0.413900, valid_loss 0.0010708844, valid_ic 0.009493, valid_icir 0.247531, valid_ric 0.020043, valid_ricir 0.318956, valid_prec@10 0.569672, valid_prec@30 0.571175, valid_mae 0.016032, valid_rmse 0.029257, valid_mape 168.193741, valid_acc 0.359451, test_loss 0.001631, ic 0.003644, icir 0.103582, ric 0.019354, ricir 0.264601, prec@10 0.544856, prec@30 0.545816, test_mae 0.022148, test_rmse 0.040876, test_mape 173.973267, test_acc 0.367862
Epoch 140, train_loss 0.001108, train_ic 0.049945, train_icir 0.553339, train_ric 0.014894, train_ricir 0.160441, train_mae 0.022213, train_rmse 0.027451, train_mape 202.593063, train_acc 0.204515, valid_loss 0.0009242867, valid_ic 0.011938, valid_icir 0.273571, valid_ric -0.011025, valid_ricir -0.218110, valid_prec@10 0.561066, valid_prec@30 0.533607, valid_mae 0.014194, valid_rmse 0.024136, valid_mape 210.858917, valid_acc 0.599380, test_loss 0.001338, ic 0.010434, icir 0.247895, ric -0.002562, ricir -0.037010, prec@10 0.574074, prec@30 0.548560, test_mae 0.018174, test_rmse 0.035967, test_mape 164.543304, test_acc 0.669765
Epoch 141, train_loss 0.001086, train_ic 0.052488, train_icir 0.529469, train_ric 0.026554, train_ricir 0.228937, train_mae 0.021716, train_rmse 0.029647, train_mape 111.722603, train_acc 0.474104, valid_loss 0.0008714267, valid_ic 0.014023, valid_icir 0.329666, valid_ric 0.003080, valid_ricir 0.035365, valid_prec@10 0.565574, valid_prec@30 0.539481, valid_mae 0.014590, valid_rmse 0.025179, valid_mape 159.249359, valid_acc 0.417884, test_loss 0.001273, ic 0.013335, icir 0.304616, ric 0.003261, ricir 0.028393, prec@10 0.573663, prec@30 0.553909, test_mae 0.019955, test_rmse 0.036735, test_mape 144.938736, test_acc 0.433820
Epoch 142, train_loss 0.001098, train_ic 0.050300, train_icir 0.568502, train_ric 0.035229, train_ricir 0.370689, train_mae 0.026359, train_rmse 0.035966, train_mape 159.619995, train_acc 0.577689, valid_loss 0.0009419916, valid_ic 0.011255, valid_icir 0.303181, valid_ric 0.009478, valid_ricir 0.188988, valid_prec@10 0.554098, valid_prec@30 0.519809, valid_mae 0.014557, valid_rmse 0.025167, valid_mape 224.898911, valid_acc 0.602922, test_loss 0.001366, ic 0.006064, icir 0.172041, ric 0.006575, ricir 0.111409, prec@10 0.567490, prec@30 0.545267, test_mae 0.017310, test_rmse 0.034822, test_mape 160.251389, test_acc 0.703851
Epoch 143, train_loss 0.001097, train_ic 0.056022, train_icir 0.620109, train_ric 0.059902, train_ricir 0.578915, train_mae 0.012741, train_rmse 0.018000, train_mape 120.871399, train_acc 0.398849, valid_loss 0.0008600574, valid_ic 0.012442, valid_icir 0.364909, valid_ric 0.031658, valid_ricir 0.488526, valid_prec@10 0.567213, valid_prec@30 0.533607, valid_mae 0.013286, valid_rmse 0.024543, valid_mape 135.322052, valid_acc 0.512616, test_loss 0.001283, ic 0.005261, icir 0.157776, ric 0.023013, ricir 0.291373, prec@10 0.539918, prec@30 0.528395, test_mae 0.018344, test_rmse 0.036528, test_mape 128.418549, test_acc 0.597610
Epoch 144, train_loss 0.001092, train_ic 0.054124, train_icir 0.589727, train_ric 0.051595, train_ricir 0.503069, train_mae 0.016349, train_rmse 0.023627, train_mape 145.472107, train_acc 0.492253, valid_loss 0.0008893108, valid_ic 0.008281, valid_icir 0.195025, valid_ric 0.013752, valid_ricir 0.204541, valid_prec@10 0.547131, valid_prec@30 0.537022, valid_mae 0.013661, valid_rmse 0.024325, valid_mape 178.475327, valid_acc 0.588756, test_loss 0.001305, ic 0.005205, icir 0.130988, ric 0.011665, ricir 0.159525, prec@10 0.557613, prec@30 0.537449, test_mae 0.018338, test_rmse 0.035528, test_mape 140.456848, test_acc 0.610447
Epoch 145, train_loss 0.001098, train_ic 0.066803, train_icir 0.705002, train_ric 0.032073, train_ricir 0.314075, train_mae 0.016696, train_rmse 0.022505, train_mape 113.325348, train_acc 0.645418, valid_loss 0.0008759316, valid_ic 0.019945, valid_icir 0.433565, valid_ric -0.001255, valid_ricir -0.021219, valid_prec@10 0.573361, valid_prec@30 0.541120, valid_mae 0.014085, valid_rmse 0.025167, valid_mape 148.967880, valid_acc 0.431607, test_loss 0.001284, ic 0.015700, icir 0.388203, ric 0.009362, ricir 0.143737, prec@10 0.579012, prec@30 0.564198, test_mae 0.019981, test_rmse 0.037151, test_mape 153.362854, test_acc 0.422753
Epoch 146, train_loss 0.001070, train_ic 0.039794, train_icir 0.458573, train_ric 0.020193, train_ricir 0.195282, train_mae 0.016475, train_rmse 0.022328, train_mape 111.480759, train_acc 0.470120, valid_loss 0.0008904266, valid_ic 0.009997, valid_icir 0.307130, valid_ric 0.011865, valid_ricir 0.150468, valid_prec@10 0.578689, valid_prec@30 0.541530, valid_mae 0.014195, valid_rmse 0.025818, valid_mape 157.050125, valid_acc 0.385569, test_loss 0.001312, ic 0.006067, icir 0.192869, ric 0.002244, ricir 0.025288, prec@10 0.551852, prec@30 0.541701, test_mae 0.020019, test_rmse 0.037383, test_mape 149.396729, test_acc 0.405046
Epoch 147, train_loss 0.001068, train_ic 0.054846, train_icir 0.556194, train_ric 0.047002, train_ricir 0.439328, train_mae 0.016386, train_rmse 0.022995, train_mape 132.386963, train_acc 0.530323, valid_loss 0.0009234989, valid_ic 0.011057, valid_icir 0.218496, valid_ric 0.009542, valid_ricir 0.115817, valid_prec@10 0.593443, valid_prec@30 0.564891, valid_mae 0.016042, valid_rmse 0.026788, valid_mape 201.854355, valid_acc 0.385569, test_loss 0.001330, ic 0.006089, icir 0.136074, ric 0.010501, ricir 0.109136, prec@10 0.569959, prec@30 0.559396, test_mae 0.023623, test_rmse 0.039439, test_mape 194.599121, test_acc 0.296591
Epoch 148, train_loss 0.001072, train_ic 0.056158, train_icir 0.633410, train_ric 0.024177, train_ricir 0.245168, train_mae 0.017126, train_rmse 0.025096, train_mape 147.251465, train_acc 0.278442, valid_loss 0.0008671855, valid_ic 0.013904, valid_icir 0.371219, valid_ric 0.000245, valid_ricir 0.003706, valid_prec@10 0.570492, valid_prec@30 0.537568, valid_mae 0.014754, valid_rmse 0.025368, valid_mape 153.623611, valid_acc 0.361664, test_loss 0.001251, ic 0.011257, icir 0.321461, ric -0.000853, ricir -0.009779, prec@10 0.578601, prec@30 0.558711, test_mae 0.020889, test_rmse 0.036986, test_mape 148.944962, test_acc 0.328907
Epoch 149, train_loss 0.001097, train_ic 0.063469, train_icir 0.732504, train_ric 0.045754, train_ricir 0.500773, train_mae 0.010249, train_rmse 0.016369, train_mape 94.532310, train_acc 0.764498, valid_loss 0.0008772714, valid_ic 0.012238, valid_icir 0.314934, valid_ric 0.007845, valid_ricir 0.131533, valid_prec@10 0.573361, valid_prec@30 0.556421, valid_mae 0.013298, valid_rmse 0.025214, valid_mape 148.819122, valid_acc 0.601594, test_loss 0.001309, ic 0.007910, icir 0.252011, ric 0.010363, ricir 0.195211, prec@10 0.573251, prec@30 0.557750, test_mae 0.017946, test_rmse 0.035585, test_mape 136.387894, test_acc 0.673749
Epoch 150, train_loss 0.001091, train_ic 0.062329, train_icir 0.673111, train_ric 0.030253, train_ricir 0.303517, train_mae 0.026287, train_rmse 0.035011, train_mape 4500.983398, train_acc 0.339531, valid_loss 0.0008781494, valid_ic 0.015165, valid_icir 0.387241, valid_ric -0.010553, valid_ricir -0.209200, valid_prec@10 0.584426, valid_prec@30 0.570219, valid_mae 0.013838, valid_rmse 0.024838, valid_mape 148.943268, valid_acc 0.525896, test_loss 0.001296, ic 0.013787, icir 0.405702, ric 0.002685, ricir 0.043389, prec@10 0.554321, prec@30 0.556516, test_mae 0.019598, test_rmse 0.036461, test_mape 149.365265, test_acc 0.483842
Epoch 151, train_loss 0.001099, train_ic 0.070450, train_icir 0.752228, train_ric 0.039297, train_ricir 0.360928, train_mae 0.015236, train_rmse 0.019568, train_mape 260.775269, train_acc 0.361664, valid_loss 0.0009395461, valid_ic 0.015000, valid_icir 0.331431, valid_ric -0.009901, valid_ricir -0.140667, valid_prec@10 0.576639, valid_prec@30 0.550410, valid_mae 0.015318, valid_rmse 0.024776, valid_mape 254.334671, valid_acc 0.607791, test_loss 0.001342, ic 0.015173, icir 0.390982, ric 0.004853, ricir 0.061520, prec@10 0.572016, prec@30 0.552538, test_mae 0.017959, test_rmse 0.034700, test_mape 172.074783, test_acc 0.698982
Epoch 152, train_loss 0.001083, train_ic 0.060600, train_icir 0.644170, train_ric 0.041439, train_ricir 0.406437, train_mae 0.032887, train_rmse 0.038945, train_mape 130.684143, train_acc 0.138114, valid_loss 0.0008532880, valid_ic 0.013927, valid_icir 0.312017, valid_ric 0.016248, valid_ricir 0.232732, valid_prec@10 0.575000, valid_prec@30 0.555191, valid_mae 0.013077, valid_rmse 0.024225, valid_mape 134.860062, valid_acc 0.594068, test_loss 0.001284, ic 0.005019, icir 0.124593, ric 0.008615, ricir 0.116216, prec@10 0.573251, prec@30 0.561454, test_mae 0.018048, test_rmse 0.036025, test_mape 142.429504, test_acc 0.675520
Epoch 153, train_loss 0.001067, train_ic 0.051961, train_icir 0.541796, train_ric 0.026952, train_ricir 0.240399, train_mae 0.069583, train_rmse 0.075361, train_mape 91.702965, train_acc 0.828685, valid_loss 0.0009108796, valid_ic 0.013253, valid_icir 0.317359, valid_ric 0.004612, valid_ricir 0.055584, valid_prec@10 0.560656, valid_prec@30 0.538251, valid_mae 0.016773, valid_rmse 0.027306, valid_mape 203.042023, valid_acc 0.335547, test_loss 0.001301, ic 0.011533, icir 0.306557, ric 0.003760, ricir 0.037021, prec@10 0.579012, prec@30 0.546091, test_mae 0.023214, test_rmse 0.038642, test_mape 187.242218, test_acc 0.291279
Epoch 154, train_loss 0.001079, train_ic 0.043950, train_icir 0.451372, train_ric 0.014400, train_ricir 0.127641, train_mae 0.031690, train_rmse 0.042449, train_mape 159.671967, train_acc 0.348384, valid_loss 0.0008723859, valid_ic 0.013926, valid_icir 0.323317, valid_ric 0.002675, valid_ricir 0.031122, valid_prec@10 0.560656, valid_prec@30 0.532514, valid_mae 0.013741, valid_rmse 0.024510, valid_mape 173.625687, valid_acc 0.543161, test_loss 0.001288, ic 0.009550, icir 0.216250, ric -0.001809, ricir -0.016227, prec@10 0.566255, prec@30 0.537449, test_mae 0.017449, test_rmse 0.035588, test_mape 151.576904, test_acc 0.675963
Epoch 155, train_loss 0.001080, train_ic 0.045434, train_icir 0.479495, train_ric 0.044931, train_ricir 0.406885, train_mae 0.079113, train_rmse 0.085105, train_mape 98.706612, train_acc 0.578132, valid_loss 0.0008848253, valid_ic 0.012017, valid_icir 0.279165, valid_ric 0.022561, valid_ricir 0.287896, valid_prec@10 0.548770, valid_prec@30 0.524317, valid_mae 0.014938, valid_rmse 0.025863, valid_mape 173.157639, valid_acc 0.368305, test_loss 0.001307, ic 0.007711, icir 0.197316, ric 0.020255, ricir 0.207706, prec@10 0.542387, prec@30 0.520027, test_mae 0.020619, test_rmse 0.037711, test_mape 172.478989, test_acc 0.395308
Epoch 156, train_loss 0.001081, train_ic 0.070764, train_icir 0.716113, train_ric 0.022156, train_ricir 0.194956, train_mae 0.011788, train_rmse 0.017551, train_mape 183.901031, train_acc 0.247012, valid_loss 0.0008652260, valid_ic 0.020781, valid_icir 0.444592, valid_ric -0.014680, valid_ricir -0.220785, valid_prec@10 0.576639, valid_prec@30 0.543716, valid_mae 0.014473, valid_rmse 0.025316, valid_mape 150.437302, valid_acc 0.351926, test_loss 0.001326, ic 0.015098, icir 0.341291, ric 0.000192, ricir 0.002471, prec@10 0.579424, prec@30 0.559808, test_mae 0.020616, test_rmse 0.038906, test_mape 184.165924, test_acc 0.372731
