Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 16,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 16,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 1, train_loss 0.133229, train_ic 0.004152, train_icir 0.040864, train_ric 0.018905, train_ricir 0.152978, train_mae 0.116596, train_rmse 0.221077, train_mape 2259.841797, train_acc 0.301153, valid_loss 0.0390436152, valid_ic -0.009084, valid_icir -0.108908, valid_ric 0.009242, valid_ricir 0.096698, valid_prec@10 0.434016, valid_prec@30 0.471995, valid_mae 0.112521, valid_rmse 0.225013, valid_mape 2620.552979, valid_acc 0.352297, test_loss 0.074540, ic -0.018244, icir -0.154022, ric -0.005337, ricir -0.041070, prec@10 0.437037, prec@30 0.450754, test_mae 0.158610, test_rmse 0.293701, test_mape 2672.343994, test_acc 0.204340
Epoch 120, train_loss 0.001160, train_ic 0.051869, train_icir 0.701324, train_ric 0.042414, train_ricir 0.518731, train_mae 0.012965, train_rmse 0.019840, train_mape 168.709549, train_acc 0.464166, valid_loss 0.0009101077, valid_ic 0.014261, valid_icir 0.450330, valid_ric 0.019064, valid_ricir 0.388627, valid_prec@10 0.571311, valid_prec@30 0.548497, valid_mae 0.013891, valid_rmse 0.023980, valid_mape 171.819656, valid_acc 0.566774, test_loss 0.001508, ic 0.005051, icir 0.146252, ric 0.011414, ricir 0.206029, prec@10 0.570782, prec@30 0.550206, test_mae 0.019671, test_rmse 0.039957, test_mape 167.982224, test_acc 0.674226
Epoch 121, train_loss 0.001139, train_ic 0.046556, train_icir 0.537213, train_ric 0.012331, train_ricir 0.129744, train_mae 0.036059, train_rmse 0.043843, train_mape 195.115005, train_acc 0.190442, valid_loss 0.0009241565, valid_ic 0.013440, valid_icir 0.351390, valid_ric -0.001001, valid_ricir -0.021271, valid_prec@10 0.559836, valid_prec@30 0.533607, valid_mae 0.013657, valid_rmse 0.023931, valid_mape 158.031250, valid_acc 0.579594, test_loss 0.001523, ic 0.004133, icir 0.103979, ric 0.000757, ricir 0.012736, prec@10 0.567901, prec@30 0.549246, test_mae 0.019592, test_rmse 0.039792, test_mape 168.003357, test_acc 0.665447
Epoch 122, train_loss 0.001142, train_ic 0.072409, train_icir 0.785160, train_ric 0.043129, train_ricir 0.397647, train_mae 0.054590, train_rmse 0.064130, train_mape 155.392639, train_acc 0.196272, valid_loss 0.0010224762, valid_ic 0.016343, valid_icir 0.365103, valid_ric 0.002917, valid_ricir 0.041785, valid_prec@10 0.558607, valid_prec@30 0.552596, valid_mae 0.016241, valid_rmse 0.025020, valid_mape 280.917297, valid_acc 0.594284, test_loss 0.001618, ic 0.008044, icir 0.196423, ric 0.011311, ricir 0.141227, prec@10 0.557613, prec@30 0.564335, test_mae 0.019310, test_rmse 0.038952, test_mape 211.936142, test_acc 0.733236
Epoch 123, train_loss 0.001138, train_ic 0.053445, train_icir 0.701433, train_ric 0.030177, train_ricir 0.366482, train_mae 0.017381, train_rmse 0.024557, train_mape 255.834015, train_acc 0.276233, valid_loss 0.0009587854, valid_ic 0.016204, valid_icir 0.460758, valid_ric 0.006730, valid_ricir 0.151364, valid_prec@10 0.557787, valid_prec@30 0.543443, valid_mae 0.017502, valid_rmse 0.027351, valid_mape 225.586838, valid_acc 0.353900, test_loss 0.001542, ic 0.006344, icir 0.179303, ric 0.008783, ricir 0.173741, prec@10 0.559671, prec@30 0.554047, test_mae 0.025912, test_rmse 0.043797, test_mape 222.091537, test_acc 0.252865
Epoch 124, train_loss 0.001163, train_ic 0.066398, train_icir 0.656043, train_ric 0.032604, train_ricir 0.284002, train_mae 0.023403, train_rmse 0.033141, train_mape 170.957367, train_acc 0.312406, valid_loss 0.0009264718, valid_ic 0.014520, valid_icir 0.287356, valid_ric -0.004610, valid_ricir -0.057989, valid_prec@10 0.575410, valid_prec@30 0.558060, valid_mae 0.015454, valid_rmse 0.025656, valid_mape 176.442062, valid_acc 0.381944, test_loss 0.001514, ic 0.005179, icir 0.105794, ric 0.001940, ricir 0.017919, prec@10 0.576543, prec@30 0.547462, test_mae 0.025668, test_rmse 0.043413, test_mape 208.375717, test_acc 0.219459
Epoch 125, train_loss 0.001139, train_ic 0.061321, train_icir 0.681482, train_ric 0.032298, train_ricir 0.317621, train_mae 0.025480, train_rmse 0.033516, train_mape 323.015472, train_acc 0.236609, valid_loss 0.0010800254, valid_ic 0.013657, valid_icir 0.375229, valid_ric 0.001315, valid_ricir 0.024836, valid_prec@10 0.563525, valid_prec@30 0.541803, valid_mae 0.020244, valid_rmse 0.029423, valid_mape 299.905945, valid_acc 0.348825, test_loss 0.001645, ic 0.006339, icir 0.184100, ric 0.006874, ricir 0.102261, prec@10 0.574897, prec@30 0.555693, test_mae 0.031092, test_rmse 0.046794, test_mape 294.244324, test_acc 0.198000
Epoch 126, train_loss 0.001119, train_ic 0.053296, train_icir 0.629152, train_ric 0.027613, train_ricir 0.282565, train_mae 0.050064, train_rmse 0.060389, train_mape 126.708900, train_acc 0.289396, valid_loss 0.0008904281, valid_ic 0.015928, valid_icir 0.420480, valid_ric 0.009384, valid_ricir 0.130071, valid_prec@10 0.572951, valid_prec@30 0.543716, valid_mae 0.013795, valid_rmse 0.023876, valid_mape 147.562057, valid_acc 0.543269, test_loss 0.001457, ic 0.009669, icir 0.281101, ric 0.006377, ricir 0.070576, prec@10 0.575309, prec@30 0.548560, test_mae 0.020080, test_rmse 0.039569, test_mape 155.788040, test_acc 0.647891
Epoch 127, train_loss 0.001127, train_ic 0.059697, train_icir 0.708636, train_ric 0.017725, train_ricir 0.201960, train_mae 0.026566, train_rmse 0.037183, train_mape 154.577011, train_acc 0.341718, valid_loss 0.0008992277, valid_ic 0.015031, valid_icir 0.383268, valid_ric -0.002140, valid_ricir -0.047802, valid_prec@10 0.576639, valid_prec@30 0.552322, valid_mae 0.014163, valid_rmse 0.024771, valid_mape 138.444290, valid_acc 0.451122, test_loss 0.001492, ic 0.005439, icir 0.146159, ric 0.002178, ricir 0.037582, prec@10 0.580658, prec@30 0.568450, test_mae 0.022321, test_rmse 0.041062, test_mape 164.067001, test_acc 0.422336
Epoch 128, train_loss 0.001136, train_ic 0.060157, train_icir 0.661277, train_ric 0.013753, train_ricir 0.133116, train_mae 0.028418, train_rmse 0.034595, train_mape 142.931519, train_acc 0.230552, valid_loss 0.0009309000, valid_ic 0.014065, valid_icir 0.289916, valid_ric -0.017871, valid_ricir -0.302188, valid_prec@10 0.584426, valid_prec@30 0.557104, valid_mae 0.014152, valid_rmse 0.024193, valid_mape 182.205124, valid_acc 0.579594, test_loss 0.001531, ic 0.005651, icir 0.113813, ric -0.005200, ricir -0.064918, prec@10 0.583539, prec@30 0.562826, test_mae 0.020510, test_rmse 0.040096, test_mape 171.669357, test_acc 0.662034
Epoch 129, train_loss 0.001128, train_ic 0.049436, train_icir 0.455536, train_ric 0.008681, train_ricir 0.067931, train_mae 0.023849, train_rmse 0.030644, train_mape 307.619324, train_acc 0.451510, valid_loss 0.0011619525, valid_ic 0.015143, valid_icir 0.306439, valid_ric -0.005593, valid_ricir -0.061723, valid_prec@10 0.579918, valid_prec@30 0.552049, valid_mae 0.022351, valid_rmse 0.030855, valid_mape 329.577301, valid_acc 0.358173, test_loss 0.001704, ic 0.012462, icir 0.272067, ric 0.001090, ricir 0.009040, prec@10 0.566255, prec@30 0.547874, test_mae 0.032034, test_rmse 0.046697, test_mape 305.717682, test_acc 0.228481
Epoch 130, train_loss 0.001129, train_ic 0.063473, train_icir 0.771650, train_ric 0.032540, train_ricir 0.342285, train_mae 0.017867, train_rmse 0.023938, train_mape 3592.331299, train_acc 0.336599, valid_loss 0.0009030399, valid_ic 0.016397, valid_icir 0.464624, valid_ric 0.004601, valid_ricir 0.079321, valid_prec@10 0.573361, valid_prec@30 0.557787, valid_mae 0.013746, valid_rmse 0.023893, valid_mape 164.906250, valid_acc 0.565705, test_loss 0.001494, ic 0.008564, icir 0.251337, ric 0.010757, ricir 0.140781, prec@10 0.568313, prec@30 0.559259, test_mae 0.019283, test_rmse 0.038610, test_mape 159.069199, test_acc 0.677640
Epoch 131, train_loss 0.001126, train_ic 0.058670, train_icir 0.659852, train_ric 0.023677, train_ricir 0.221421, train_mae 0.031818, train_rmse 0.038515, train_mape 150.410599, train_acc 0.170553, valid_loss 0.0009020163, valid_ic 0.017309, valid_icir 0.500390, valid_ric 0.003916, valid_ricir 0.056472, valid_prec@10 0.589754, valid_prec@30 0.558470, valid_mae 0.013944, valid_rmse 0.023596, valid_mape 186.442307, valid_acc 0.581197, test_loss 0.001450, ic 0.012344, icir 0.391458, ric 0.007515, ricir 0.085661, prec@10 0.587654, prec@30 0.555281, test_mae 0.019104, test_rmse 0.038280, test_mape 159.337921, test_acc 0.683248
Epoch 132, train_loss 0.001140, train_ic 0.065017, train_icir 0.681224, train_ric 0.011643, train_ricir 0.105962, train_mae 0.044985, train_rmse 0.050655, train_mape 135.569336, train_acc 0.162456, valid_loss 0.0009560020, valid_ic 0.018624, valid_icir 0.414068, valid_ric -0.015002, valid_ricir -0.267869, valid_prec@10 0.579098, valid_prec@30 0.554918, valid_mae 0.015095, valid_rmse 0.024415, valid_mape 233.500336, valid_acc 0.580128, test_loss 0.001534, ic 0.014179, icir 0.343417, ric 0.001309, ricir 0.018723, prec@10 0.583539, prec@30 0.554047, test_mae 0.019644, test_rmse 0.038462, test_mape 182.810669, test_acc 0.668374
Epoch 133, train_loss 0.001119, train_ic 0.046658, train_icir 0.627261, train_ric 0.036949, train_ricir 0.469905, train_mae 0.015671, train_rmse 0.022373, train_mape 206.891724, train_acc 0.709209, valid_loss 0.0010129995, valid_ic 0.006943, valid_icir 0.215512, valid_ric 0.010960, valid_ricir 0.248347, valid_prec@10 0.562295, valid_prec@30 0.532923, valid_mae 0.015953, valid_rmse 0.024623, valid_mape 261.434113, valid_acc 0.597756, test_loss 0.001566, ic 0.000545, icir 0.017387, ric 0.006292, ricir 0.140499, prec@10 0.566255, prec@30 0.535940, test_mae 0.018730, test_rmse 0.037518, test_mape 195.612320, test_acc 0.737381
Epoch 134, train_loss 0.001147, train_ic 0.045472, train_icir 0.561633, train_ric 0.028578, train_ricir 0.333527, train_mae 0.016502, train_rmse 0.024795, train_mape 203.870392, train_acc 0.406569, valid_loss 0.0010015309, valid_ic 0.005783, valid_icir 0.144316, valid_ric 0.010583, valid_ricir 0.237699, valid_prec@10 0.610246, valid_prec@30 0.589754, valid_mae 0.018063, valid_rmse 0.028205, valid_mape 242.766785, valid_acc 0.368056, test_loss 0.001619, ic -0.004091, icir -0.097664, ric -0.000101, ricir -0.001808, prec@10 0.564609, prec@30 0.577092, test_mae 0.027929, test_rmse 0.044482, test_mape 237.383850, test_acc 0.205316
Epoch 135, train_loss 0.001135, train_ic 0.063526, train_icir 0.758021, train_ric 0.026879, train_ricir 0.289944, train_mae 0.021901, train_rmse 0.027843, train_mape 449.750336, train_acc 0.458899, valid_loss 0.0012660206, valid_ic 0.021282, valid_icir 0.565823, valid_ric 0.004975, valid_ricir 0.092954, valid_prec@10 0.576639, valid_prec@30 0.546585, valid_mae 0.025880, valid_rmse 0.033522, valid_mape 422.713806, valid_acc 0.350427, test_loss 0.001777, ic 0.014426, icir 0.421748, ric 0.009378, ricir 0.123442, prec@10 0.593004, prec@30 0.565295, test_mae 0.035209, test_rmse 0.048839, test_mape 358.430725, test_acc 0.194831
Epoch 136, train_loss 0.001117, train_ic 0.056565, train_icir 0.659226, train_ric 0.037845, train_ricir 0.400635, train_mae 0.018186, train_rmse 0.026738, train_mape 152.075287, train_acc 0.495784, valid_loss 0.0009113193, valid_ic 0.010303, valid_icir 0.242514, valid_ric 0.002412, valid_ricir 0.041997, valid_prec@10 0.568852, valid_prec@30 0.533333, valid_mae 0.014915, valid_rmse 0.025005, valid_mape 162.789581, valid_acc 0.420673, test_loss 0.001459, ic 0.002530, icir 0.058659, ric 0.003185, ricir 0.041263, prec@10 0.567490, prec@30 0.546228, test_mae 0.024935, test_rmse 0.042179, test_mape 195.933594, test_acc 0.277006
Epoch 137, train_loss 0.001129, train_ic 0.066551, train_icir 0.750960, train_ric 0.038037, train_ricir 0.375037, train_mae 0.020141, train_rmse 0.026084, train_mape 3990.210449, train_acc 0.162033, valid_loss 0.0009708987, valid_ic 0.013988, valid_icir 0.346520, valid_ric 0.003651, valid_ricir 0.064809, valid_prec@10 0.559016, valid_prec@30 0.554372, valid_mae 0.017058, valid_rmse 0.026700, valid_mape 213.258194, valid_acc 0.363782, test_loss 0.001506, ic 0.009133, icir 0.265416, ric 0.007589, ricir 0.117301, prec@10 0.556379, prec@30 0.549520, test_mae 0.026963, test_rmse 0.042853, test_mape 227.913528, test_acc 0.233845
Epoch 138, train_loss 0.001117, train_ic 0.046988, train_icir 0.442402, train_ric 0.017872, train_ricir 0.137935, train_mae 0.048281, train_rmse 0.055325, train_mape 67.026611, train_acc 0.685031, valid_loss 0.0014947138, valid_ic 0.021359, valid_icir 0.372697, valid_ric 0.003867, valid_ricir 0.038972, valid_prec@10 0.572541, valid_prec@30 0.551093, valid_mae 0.028920, valid_rmse 0.036803, valid_mape 470.431091, valid_acc 0.349359, test_loss 0.002018, ic 0.020252, icir 0.379315, ric 0.006622, ricir 0.052196, prec@10 0.589300, prec@30 0.555556, test_mae 0.039547, test_rmse 0.052131, test_mape 411.417236, test_acc 0.195318
Early stopping -----
Epoch 139, train_loss 0.001128, train_ic 0.052411, train_icir 0.711494, train_ric 0.047247, train_ricir 0.558498, train_mae 0.034224, train_rmse 0.046392, train_mape 260.458069, train_acc 0.386492, valid_loss 0.0011897504, valid_ic 0.014346, valid_icir 0.418061, valid_ric 0.020488, valid_ricir 0.338589, valid_prec@10 0.553279, valid_prec@30 0.537705, valid_mae 0.024046, valid_rmse 0.032110, valid_mape 386.853180, valid_acc 0.345887, test_loss 0.001707, ic 0.005768, icir 0.180375, ric 0.016560, ricir 0.273840, prec@10 0.569547, prec@30 0.538409, test_mae 0.033834, test_rmse 0.047719, test_mape 341.757568, test_acc 0.199220
Epoch 140, train_loss 0.001120, train_ic 0.046378, train_icir 0.386727, train_ric 0.044827, train_ricir 0.332556, train_mae 0.017605, train_rmse 0.024741, train_mape 2592.591309, train_acc 0.368962, valid_loss 0.0009546383, valid_ic 0.007060, valid_icir 0.102729, valid_ric 0.009096, valid_ricir 0.090053, valid_prec@10 0.646311, valid_prec@30 0.602596, valid_mae 0.015864, valid_rmse 0.026024, valid_mape 192.969879, valid_acc 0.462340, test_loss 0.001527, ic -0.004107, icir -0.056620, ric 0.006348, ricir 0.046766, prec@10 0.615638, prec@30 0.602195, test_mae 0.025166, test_rmse 0.042346, test_mape 216.215561, test_acc 0.370397
Epoch 141, train_loss 0.001140, train_ic 0.064716, train_icir 0.768228, train_ric 0.025594, train_ricir 0.269011, train_mae 0.013841, train_rmse 0.020860, train_mape 143.513123, train_acc 0.538578, valid_loss 0.0009164334, valid_ic 0.018708, valid_icir 0.405014, valid_ric -0.006604, valid_ricir -0.127265, valid_prec@10 0.568033, valid_prec@30 0.557923, valid_mae 0.014150, valid_rmse 0.024453, valid_mape 168.817413, valid_acc 0.558761, test_loss 0.001486, ic 0.009692, icir 0.206085, ric 0.001763, ricir 0.024670, prec@10 0.578601, prec@30 0.565432, test_mae 0.021387, test_rmse 0.039713, test_mape 166.867325, test_acc 0.597659
Epoch 142, train_loss 0.001117, train_ic 0.056460, train_icir 0.640316, train_ric 0.021932, train_ricir 0.236005, train_mae 0.020491, train_rmse 0.030435, train_mape 213.155991, train_acc 0.535978, valid_loss 0.0011168389, valid_ic 0.016738, valid_icir 0.451619, valid_ric 0.004053, valid_ricir 0.082392, valid_prec@10 0.584836, valid_prec@30 0.541940, valid_mae 0.022500, valid_rmse 0.030828, valid_mape 359.954315, valid_acc 0.346955, test_loss 0.001621, ic 0.007267, icir 0.198749, ric -0.000031, ricir -0.000480, prec@10 0.596708, prec@30 0.564060, test_mae 0.032544, test_rmse 0.046816, test_mape 315.685577, test_acc 0.192880
Epoch 143, train_loss 0.001132, train_ic 0.054633, train_icir 0.720906, train_ric 0.033995, train_ricir 0.412864, train_mae 0.020229, train_rmse 0.026358, train_mape 226.346542, train_acc 0.239845, valid_loss 0.0009420722, valid_ic 0.011990, valid_icir 0.380790, valid_ric 0.010520, valid_ricir 0.285827, valid_prec@10 0.569262, valid_prec@30 0.537022, valid_mae 0.016726, valid_rmse 0.026413, valid_mape 204.571823, valid_acc 0.353365, test_loss 0.001469, ic 0.004231, icir 0.137313, ric 0.006926, ricir 0.158859, prec@10 0.570370, prec@30 0.542112, test_mae 0.026122, test_rmse 0.042240, test_mape 213.150482, test_acc 0.211412
Epoch 144, train_loss 0.001115, train_ic 0.056196, train_icir 0.558295, train_ric 0.014468, train_ricir 0.121069, train_mae 0.050734, train_rmse 0.058486, train_mape 120.504616, train_acc 0.759868, valid_loss 0.0010911254, valid_ic 0.020939, valid_icir 0.432975, valid_ric -0.002737, valid_ricir -0.032268, valid_prec@10 0.574590, valid_prec@30 0.559426, valid_mae 0.021032, valid_rmse 0.029645, valid_mape 290.256561, valid_acc 0.352030, test_loss 0.001602, ic 0.016165, icir 0.369272, ric 0.005352, ricir 0.050776, prec@10 0.592181, prec@30 0.567078, test_mae 0.030321, test_rmse 0.044654, test_mape 277.527130, test_acc 0.206535
Epoch 145, train_loss 0.001114, train_ic 0.049582, train_icir 0.639714, train_ric 0.040720, train_ricir 0.447444, train_mae 0.040339, train_rmse 0.049473, train_mape 107.375992, train_acc 0.800863, valid_loss 0.0009587832, valid_ic 0.004489, valid_icir 0.110326, valid_ric 0.011196, valid_ricir 0.228068, valid_prec@10 0.646311, valid_prec@30 0.603689, valid_mae 0.016184, valid_rmse 0.026401, valid_mape 181.999115, valid_acc 0.364049, test_loss 0.001536, ic -0.005123, icir -0.120529, ric 0.003221, ricir 0.054449, prec@10 0.645267, prec@30 0.600137, test_mae 0.026547, test_rmse 0.042778, test_mape 211.041092, test_acc 0.217264
Epoch 146, train_loss 0.001119, train_ic 0.060899, train_icir 0.664439, train_ric 0.054360, train_ricir 0.521167, train_mae 0.039799, train_rmse 0.047375, train_mape 90.646950, train_acc 0.691700, valid_loss 0.0009011992, valid_ic 0.016667, valid_icir 0.362948, valid_ric 0.017981, valid_ricir 0.240394, valid_prec@10 0.560246, valid_prec@30 0.551093, valid_mae 0.013861, valid_rmse 0.023334, valid_mape 162.206253, valid_acc 0.586538, test_loss 0.001403, ic 0.005110, icir 0.131108, ric 0.015128, ricir 0.184358, prec@10 0.575720, prec@30 0.555556, test_mae 0.019743, test_rmse 0.037408, test_mape 161.388977, test_acc 0.652524
Epoch 147, train_loss 0.001130, train_ic 0.050045, train_icir 0.588555, train_ric 0.027452, train_ricir 0.278723, train_mae 0.031769, train_rmse 0.044575, train_mape 172.035461, train_acc 0.463988, valid_loss 0.0009742565, valid_ic 0.010553, valid_icir 0.323871, valid_ric 0.011948, valid_ricir 0.189419, valid_prec@10 0.579918, valid_prec@30 0.553005, valid_mae 0.017576, valid_rmse 0.027199, valid_mape 222.505020, valid_acc 0.361111, test_loss 0.001509, ic 0.003860, icir 0.122421, ric 0.007015, ricir 0.080950, prec@10 0.568724, prec@30 0.550343, test_mae 0.026335, test_rmse 0.041731, test_mape 216.850235, test_acc 0.229212
Epoch 148, train_loss 0.001127, train_ic 0.055669, train_icir 0.607857, train_ric 0.023258, train_ricir 0.224820, train_mae 0.048260, train_rmse 0.058264, train_mape 84.832939, train_acc 0.578318, valid_loss 0.0009817126, valid_ic 0.024110, valid_icir 0.579375, valid_ric 0.004609, valid_ricir 0.071288, valid_prec@10 0.571721, valid_prec@30 0.560109, valid_mae 0.018019, valid_rmse 0.026985, valid_mape 226.781769, valid_acc 0.370459, test_loss 0.001455, ic 0.020994, icir 0.518046, ric 0.013395, ricir 0.143194, prec@10 0.564609, prec@30 0.560219, test_mae 0.025557, test_rmse 0.040991, test_mape 209.900070, test_acc 0.307486
Epoch 149, train_loss 0.001099, train_ic 0.071808, train_icir 0.708805, train_ric 0.025483, train_ricir 0.211127, train_mae 0.045422, train_rmse 0.051464, train_mape 108.695694, train_acc 0.356330, valid_loss 0.0009404812, valid_ic 0.020748, valid_icir 0.404879, valid_ric -0.011419, valid_ricir -0.159655, valid_prec@10 0.572951, valid_prec@30 0.550683, valid_mae 0.015149, valid_rmse 0.024989, valid_mape 166.369537, valid_acc 0.399840, test_loss 0.001448, ic 0.015031, icir 0.282120, ric 0.002160, ricir 0.022451, prec@10 0.581481, prec@30 0.568724, test_mae 0.026375, test_rmse 0.042323, test_mape 210.989410, test_acc 0.248720
Epoch 150, train_loss 0.001119, train_ic 0.059689, train_icir 0.601282, train_ric 0.046950, train_ricir 0.414879, train_mae 0.037724, train_rmse 0.047984, train_mape 116.666885, train_acc 0.462532, valid_loss 0.0009316161, valid_ic 0.014393, valid_icir 0.252167, valid_ric 0.011944, valid_ricir 0.141124, valid_prec@10 0.579508, valid_prec@30 0.555055, valid_mae 0.014664, valid_rmse 0.024092, valid_mape 182.168945, valid_acc 0.568109, test_loss 0.001454, ic 0.003567, icir 0.070979, ric 0.012167, ricir 0.122246, prec@10 0.573251, prec@30 0.554870, test_mae 0.020887, test_rmse 0.038355, test_mape 177.889557, test_acc 0.610827
Epoch 151, train_loss 0.001116, train_ic 0.053610, train_icir 0.506168, train_ric 0.032129, train_ricir 0.277529, train_mae 0.018516, train_rmse 0.025669, train_mape 183.129257, train_acc 0.311269, valid_loss 0.0009710291, valid_ic 0.006683, valid_icir 0.108936, valid_ric -0.002059, valid_ricir -0.025255, valid_prec@10 0.635246, valid_prec@30 0.605328, valid_mae 0.016871, valid_rmse 0.026841, valid_mape 221.449829, valid_acc 0.409989, test_loss 0.001539, ic -0.003200, icir -0.048672, ric -0.001282, ricir -0.011004, prec@10 0.591770, prec@30 0.606996, test_mae 0.027679, test_rmse 0.043512, test_mape 234.534195, test_acc 0.246525
Epoch 152, train_loss 0.001118, train_ic 0.054114, train_icir 0.706651, train_ric 0.036469, train_ricir 0.453611, train_mae 0.012547, train_rmse 0.017750, train_mape 2968.829590, train_acc 0.668408, valid_loss 0.0009638637, valid_ic 0.015091, valid_icir 0.316968, valid_ric 0.002920, valid_ricir 0.067576, valid_prec@10 0.593443, valid_prec@30 0.580328, valid_mae 0.017219, valid_rmse 0.027153, valid_mape 220.776337, valid_acc 0.374199, test_loss 0.001535, ic 0.003816, icir 0.069246, ric -0.000355, ricir -0.006747, prec@10 0.578601, prec@30 0.590398, test_mae 0.027164, test_rmse 0.043898, test_mape 226.480484, test_acc 0.255791
Epoch 153, train_loss 0.001110, train_ic 0.052998, train_icir 0.667590, train_ric 0.017234, train_ricir 0.196177, train_mae 0.027776, train_rmse 0.036711, train_mape 232.375626, train_acc 0.271429, valid_loss 0.0010749889, valid_ic 0.016596, valid_icir 0.513616, valid_ric 0.004451, valid_ricir 0.095839, valid_prec@10 0.576230, valid_prec@30 0.561749, valid_mae 0.021233, valid_rmse 0.029531, valid_mape 322.652252, valid_acc 0.349893, test_loss 0.001552, ic 0.008108, icir 0.266494, ric 0.003691, ricir 0.065905, prec@10 0.577366, prec@30 0.558299, test_mae 0.030846, test_rmse 0.044506, test_mape 289.045349, test_acc 0.201658
Epoch 154, train_loss 0.001129, train_ic 0.061504, train_icir 0.776899, train_ric 0.046232, train_ricir 0.527084, train_mae 0.021897, train_rmse 0.027568, train_mape 362.185181, train_acc 0.487735, valid_loss 0.0011473874, valid_ic 0.018255, valid_icir 0.505826, valid_ric 0.015669, valid_ricir 0.288940, valid_prec@10 0.566803, valid_prec@30 0.553825, valid_mae 0.019359, valid_rmse 0.026310, valid_mape 386.706390, valid_acc 0.594284, test_loss 0.001623, ic 0.010691, icir 0.292567, ric 0.016679, ricir 0.274126, prec@10 0.580658, prec@30 0.549794, test_mae 0.019883, test_rmse 0.036148, test_mape 264.761749, test_acc 0.738113
Epoch 155, train_loss 0.001111, train_ic 0.060621, train_icir 0.676438, train_ric 0.019743, train_ricir 0.206711, train_mae 0.020395, train_rmse 0.025834, train_mape 105.930092, train_acc 0.746898, valid_loss 0.0010857824, valid_ic 0.020520, valid_icir 0.541156, valid_ric 0.002560, valid_ricir 0.053745, valid_prec@10 0.588934, valid_prec@30 0.549044, valid_mae 0.021712, valid_rmse 0.030000, valid_mape 340.169342, valid_acc 0.349359, test_loss 0.001550, ic 0.011304, icir 0.315042, ric 0.002930, ricir 0.050854, prec@10 0.602058, prec@30 0.563100, test_mae 0.031568, test_rmse 0.045226, test_mape 299.412598, test_acc 0.196781
Epoch 156, train_loss 0.001126, train_ic 0.066117, train_icir 0.719052, train_ric 0.023732, train_ricir 0.211207, train_mae 0.015571, train_rmse 0.022826, train_mape 154.798141, train_acc 0.393909, valid_loss 0.0008814572, valid_ic 0.018389, valid_icir 0.498875, valid_ric -0.000480, valid_ricir -0.006943, valid_prec@10 0.578689, valid_prec@30 0.558060, valid_mae 0.013860, valid_rmse 0.023813, valid_mape 146.173126, valid_acc 0.493056, test_loss 0.001387, ic 0.012183, icir 0.346062, ric 0.006931, ricir 0.078517, prec@10 0.572016, prec@30 0.558848, test_mae 0.020728, test_rmse 0.037434, test_mape 149.059143, test_acc 0.521824
Epoch 157, train_loss 0.001115, train_ic 0.067233, train_icir 0.727256, train_ric 0.019410, train_ricir 0.182190, train_mae 0.018485, train_rmse 0.027298, train_mape 138.862823, train_acc 0.374332, valid_loss 0.0009180547, valid_ic 0.023503, valid_icir 0.636494, valid_ric -0.004683, valid_ricir -0.095751, valid_prec@10 0.577049, valid_prec@30 0.548224, valid_mae 0.015861, valid_rmse 0.025391, valid_mape 177.714600, valid_acc 0.369124, test_loss 0.001383, ic 0.015550, icir 0.413225, ric 0.005461, ricir 0.090404, prec@10 0.562551, prec@30 0.564060, test_mae 0.024454, test_rmse 0.040205, test_mape 186.551285, test_acc 0.248964
Epoch 158, train_loss 0.001106, train_ic 0.057937, train_icir 0.711323, train_ric 0.036852, train_ricir 0.392086, train_mae 0.021114, train_rmse 0.028660, train_mape 318.643127, train_acc 0.367208, valid_loss 0.0010983600, valid_ic 0.016531, valid_icir 0.468658, valid_ric 0.013491, valid_ricir 0.223603, valid_prec@10 0.573361, valid_prec@30 0.553142, valid_mae 0.021125, valid_rmse 0.029999, valid_mape 304.285980, valid_acc 0.351763, test_loss 0.001608, ic 0.007834, icir 0.226875, ric 0.012155, ricir 0.153703, prec@10 0.572428, prec@30 0.554733, test_mae 0.030501, test_rmse 0.043996, test_mape 277.591644, test_acc 0.199951
Epoch 159, train_loss 0.001103, train_ic 0.063000, train_icir 0.780050, train_ric 0.029527, train_ricir 0.345007, train_mae 0.019645, train_rmse 0.028569, train_mape 143.375488, train_acc 0.589584, valid_loss 0.0009061158, valid_ic 0.015906, valid_icir 0.381273, valid_ric 0.000442, valid_ricir 0.009860, valid_prec@10 0.579508, valid_prec@30 0.555055, valid_mae 0.014093, valid_rmse 0.023505, valid_mape 186.079056, valid_acc 0.569712, test_loss 0.001417, ic 0.007814, icir 0.189127, ric 0.004042, ricir 0.075792, prec@10 0.595062, prec@30 0.565021, test_mae 0.019891, test_rmse 0.037117, test_mape 159.929352, test_acc 0.649354
