Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 32,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 32,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 1, train_loss 0.142204, train_ic 0.004718, train_icir 0.045559, train_ric 0.019436, train_ricir 0.156504, train_mae 0.078078, train_rmse 0.175835, train_mape 1150.131836, train_acc 0.690791, valid_loss 0.0405928738, valid_ic -0.009756, valid_icir -0.115406, valid_ric 0.010507, valid_ricir 0.108146, valid_prec@10 0.511885, valid_prec@30 0.506831, valid_mae 0.108389, valid_rmse 0.228570, valid_mape 2547.985596, valid_acc 0.558302, test_loss 0.076690, ic -0.018243, icir -0.151868, ric -0.005329, ricir -0.039783, prec@10 0.499588, prec@30 0.505213, test_mae 0.154221, test_rmse 0.297375, test_mape 2533.550049, test_acc 0.528084
Epoch 120, train_loss 0.001148, train_ic 0.050171, train_icir 0.467050, train_ric 0.039674, train_ricir 0.320184, train_mae 0.017797, train_rmse 0.024353, train_mape 207.900421, train_acc 0.386461, valid_loss 0.0009935303, valid_ic 0.005892, valid_icir 0.098870, valid_ric 0.005950, valid_ricir 0.061646, valid_prec@10 0.596721, valid_prec@30 0.598087, valid_mae 0.015383, valid_rmse 0.025433, valid_mape 207.066299, valid_acc 0.575228, test_loss 0.001621, ic -0.003919, icir -0.074301, ric 0.003406, ricir 0.027905, prec@10 0.570782, prec@30 0.589163, test_mae 0.020670, test_rmse 0.038745, test_mape 172.878464, test_acc 0.655629
Early stopping -----
Epoch 121, train_loss 0.001151, train_ic 0.053214, train_icir 0.668892, train_ric 0.037649, train_ricir 0.427642, train_mae 0.016944, train_rmse 0.024463, train_mape 226.343353, train_acc 0.418450, valid_loss 0.0009437236, valid_ic 0.010344, valid_icir 0.336136, valid_ric 0.012431, valid_ricir 0.291151, valid_prec@10 0.553279, valid_prec@30 0.540710, valid_mae 0.014245, valid_rmse 0.023955, valid_mape 207.698776, valid_acc 0.595648, test_loss 0.001535, ic 0.001931, icir 0.056590, ric 0.012635, ricir 0.274264, prec@10 0.551852, prec@30 0.547051, test_mae 0.018270, test_rmse 0.037364, test_mape 158.890076, test_acc 0.731665
Epoch 122, train_loss 0.001137, train_ic 0.058083, train_icir 0.621615, train_ric 0.041857, train_ricir 0.390321, train_mae 0.023698, train_rmse 0.030283, train_mape 206.740921, train_acc 0.143068, valid_loss 0.0009519685, valid_ic 0.008157, valid_icir 0.171005, valid_ric 0.002129, valid_ricir 0.027891, valid_prec@10 0.551230, valid_prec@30 0.544809, valid_mae 0.016171, valid_rmse 0.026443, valid_mape 198.718460, valid_acc 0.387157, test_loss 0.001530, ic 0.001036, icir 0.025816, ric 0.005989, ricir 0.066508, prec@10 0.555556, prec@30 0.534431, test_mae 0.026261, test_rmse 0.042499, test_mape 218.734955, test_acc 0.238901
Epoch 123, train_loss 0.001133, train_ic 0.070671, train_icir 0.679208, train_ric 0.031586, train_ricir 0.252272, train_mae 0.018560, train_rmse 0.025764, train_mape 355.079803, train_acc 0.466087, valid_loss 0.0011141179, valid_ic 0.015116, valid_icir 0.318245, valid_ric -0.007731, valid_ricir -0.102907, valid_prec@10 0.605738, valid_prec@30 0.563251, valid_mae 0.019955, valid_rmse 0.030025, valid_mape 286.767426, valid_acc 0.345782, test_loss 0.001735, ic 0.010075, icir 0.221110, ric 0.010673, ricir 0.115643, prec@10 0.581893, prec@30 0.592593, test_mae 0.030391, test_rmse 0.045098, test_mape 278.894867, test_acc 0.197694
Epoch 124, train_loss 0.001144, train_ic 0.059221, train_icir 0.605601, train_ric 0.016932, train_ricir 0.146247, train_mae 0.019598, train_rmse 0.025500, train_mape 9189.291016, train_acc 0.175863, valid_loss 0.0009918847, valid_ic 0.017761, valid_icir 0.455806, valid_ric -0.002988, valid_ricir -0.045470, valid_prec@10 0.603689, valid_prec@30 0.566120, valid_mae 0.017190, valid_rmse 0.027332, valid_mape 205.310226, valid_acc 0.356797, test_loss 0.001579, ic 0.011208, icir 0.288238, ric 0.006452, ricir 0.077304, prec@10 0.579012, prec@30 0.560082, test_mae 0.025695, test_rmse 0.041725, test_mape 208.885010, test_acc 0.271768
Epoch 125, train_loss 0.001135, train_ic 0.049004, train_icir 0.548289, train_ric 0.033822, train_ricir 0.295446, train_mae 0.013644, train_rmse 0.022002, train_mape 121.137604, train_acc 0.374106, valid_loss 0.0009135221, valid_ic 0.010548, valid_icir 0.316257, valid_ric 0.016020, valid_ricir 0.192532, valid_prec@10 0.590164, valid_prec@30 0.562842, valid_mae 0.013909, valid_rmse 0.024923, valid_mape 141.737564, valid_acc 0.501343, test_loss 0.001538, ic 0.003848, icir 0.112748, ric 0.014634, ricir 0.134228, prec@10 0.547737, prec@30 0.559396, test_mae 0.019895, test_rmse 0.038249, test_mape 144.504822, test_acc 0.632328
Epoch 126, train_loss 0.001131, train_ic 0.040690, train_icir 0.404980, train_ric 0.039622, train_ricir 0.348469, train_mae 0.013687, train_rmse 0.020845, train_mape 11916.421875, train_acc 0.395722, valid_loss 0.0009809891, valid_ic 0.002377, valid_icir 0.043596, valid_ric 0.008445, valid_ricir 0.099988, valid_prec@10 0.633607, valid_prec@30 0.594399, valid_mae 0.015637, valid_rmse 0.027317, valid_mape 180.898453, valid_acc 0.426652, test_loss 0.001674, ic -0.007297, icir -0.118678, ric 0.005669, ricir 0.046989, prec@10 0.641975, prec@30 0.596022, test_mae 0.025961, test_rmse 0.043221, test_mape 212.236099, test_acc 0.283051
Epoch 127, train_loss 0.001121, train_ic 0.047304, train_icir 0.463230, train_ric 0.056690, train_ricir 0.478646, train_mae 0.020630, train_rmse 0.026159, train_mape 158.863297, train_acc 0.513833, valid_loss 0.0009407821, valid_ic 0.005370, valid_icir 0.100513, valid_ric 0.011763, valid_ricir 0.138830, valid_prec@10 0.520492, valid_prec@30 0.514071, valid_mae 0.014655, valid_rmse 0.025469, valid_mape 161.018616, valid_acc 0.517195, test_loss 0.001533, ic -0.001818, icir -0.032443, ric 0.013042, ricir 0.128209, prec@10 0.521811, prec@30 0.516461, test_mae 0.024740, test_rmse 0.041939, test_mape 197.813553, test_acc 0.346088
Epoch 128, train_loss 0.001145, train_ic 0.045923, train_icir 0.541155, train_ric 0.031237, train_ricir 0.331549, train_mae 0.056823, train_rmse 0.066193, train_mape 96.886871, train_acc 0.654330, valid_loss 0.0009185942, valid_ic 0.011956, valid_icir 0.308863, valid_ric 0.004911, valid_ricir 0.081308, valid_prec@10 0.554098, valid_prec@30 0.538661, valid_mae 0.014544, valid_rmse 0.024011, valid_mape 198.016083, valid_acc 0.545943, test_loss 0.001472, ic 0.007654, icir 0.214222, ric 0.008735, ricir 0.128042, prec@10 0.580247, prec@30 0.544033, test_mae 0.019390, test_rmse 0.037483, test_mape 148.545898, test_acc 0.668384
Epoch 129, train_loss 0.001107, train_ic 0.059173, train_icir 0.669131, train_ric 0.034655, train_ricir 0.364574, train_mae 0.029007, train_rmse 0.032461, train_mape 459.226624, train_acc 0.269658, valid_loss 0.0013371654, valid_ic 0.011033, valid_icir 0.288421, valid_ric 0.010459, valid_ricir 0.204975, valid_prec@10 0.622131, valid_prec@30 0.590437, valid_mae 0.022022, valid_rmse 0.029842, valid_mape 450.040192, valid_acc 0.598872, test_loss 0.001982, ic 0.001535, icir 0.040730, ric 0.012163, ricir 0.185481, prec@10 0.603704, prec@30 0.594787, test_mae 0.021044, test_rmse 0.037074, test_mape 296.443237, test_acc 0.751042
Epoch 130, train_loss 0.001132, train_ic 0.049034, train_icir 0.428547, train_ric 0.034778, train_ricir 0.263719, train_mae 0.025496, train_rmse 0.033514, train_mape 141.009201, train_acc 0.434237, valid_loss 0.0009423162, valid_ic 0.007791, valid_icir 0.135370, valid_ric 0.004825, valid_ricir 0.050580, valid_prec@10 0.600410, valid_prec@30 0.564344, valid_mae 0.014424, valid_rmse 0.024916, valid_mape 172.725891, valid_acc 0.553197, test_loss 0.001543, ic -0.000523, icir -0.009295, ric 0.004897, ricir 0.037224, prec@10 0.583539, prec@30 0.582579, test_mae 0.022199, test_rmse 0.039412, test_mape 174.473389, test_acc 0.473878
Epoch 131, train_loss 0.001134, train_ic 0.055487, train_icir 0.631631, train_ric 0.013258, train_ricir 0.131363, train_mae 0.018392, train_rmse 0.026581, train_mape 108.149002, train_acc 0.481110, valid_loss 0.0009162421, valid_ic 0.009629, valid_icir 0.227387, valid_ric -0.011263, valid_ricir -0.193115, valid_prec@10 0.588525, valid_prec@30 0.562705, valid_mae 0.014619, valid_rmse 0.025540, valid_mape 140.279678, valid_acc 0.354648, test_loss 0.001533, ic 0.003166, icir 0.076257, ric -0.004159, ricir -0.065402, prec@10 0.581893, prec@30 0.566667, test_mae 0.023712, test_rmse 0.040431, test_mape 169.475525, test_acc 0.251901
Epoch 132, train_loss 0.001111, train_ic 0.064053, train_icir 0.714850, train_ric 0.045135, train_ricir 0.435329, train_mae 0.014173, train_rmse 0.020948, train_mape 188.770401, train_acc 0.650017, valid_loss 0.0009938355, valid_ic 0.009238, valid_icir 0.212156, valid_ric -0.000065, valid_ricir -0.000974, valid_prec@10 0.618443, valid_prec@30 0.584290, valid_mae 0.016774, valid_rmse 0.027218, valid_mape 205.999786, valid_acc 0.356797, test_loss 0.001587, ic 0.002998, icir 0.072210, ric 0.009818, ricir 0.123339, prec@10 0.613580, prec@30 0.601509, test_mae 0.027913, test_rmse 0.042995, test_mape 235.338013, test_acc 0.211430
Epoch 133, train_loss 0.001112, train_ic 0.050180, train_icir 0.601942, train_ric 0.054745, train_ricir 0.566729, train_mae 0.021633, train_rmse 0.027146, train_mape 192.090546, train_acc 0.269350, valid_loss 0.0009273560, valid_ic 0.015621, valid_icir 0.410210, valid_ric 0.030826, valid_ricir 0.479852, valid_prec@10 0.548770, valid_prec@30 0.534153, valid_mae 0.013983, valid_rmse 0.023628, valid_mape 191.557526, valid_acc 0.592692, test_loss 0.001462, ic 0.003923, icir 0.109915, ric 0.023394, ricir 0.338190, prec@10 0.554321, prec@30 0.533471, test_mae 0.018487, test_rmse 0.036898, test_mape 163.346329, test_acc 0.727250
Epoch 134, train_loss 0.001142, train_ic 0.049869, train_icir 0.498018, train_ric 0.042160, train_ricir 0.367023, train_mae 0.014492, train_rmse 0.022548, train_mape 155.966309, train_acc 0.491388, valid_loss 0.0009181225, valid_ic 0.013291, valid_icir 0.269413, valid_ric 0.011610, valid_ricir 0.141267, valid_prec@10 0.543443, valid_prec@30 0.535383, valid_mae 0.015220, valid_rmse 0.025551, valid_mape 174.889755, valid_acc 0.404890, test_loss 0.001453, ic 0.002971, icir 0.063392, ric 0.012437, ricir 0.126103, prec@10 0.552675, prec@30 0.541975, test_mae 0.023900, test_rmse 0.040484, test_mape 185.625458, test_acc 0.323032
Epoch 135, train_loss 0.001128, train_ic 0.061024, train_icir 0.604710, train_ric 0.048987, train_ricir 0.431715, train_mae 0.017173, train_rmse 0.024346, train_mape 1578.497070, train_acc 0.522350, valid_loss 0.0009910118, valid_ic 0.011010, valid_icir 0.226522, valid_ric 0.012734, valid_ricir 0.161565, valid_prec@10 0.611066, valid_prec@30 0.575820, valid_mae 0.014908, valid_rmse 0.025374, valid_mape 217.633026, valid_acc 0.592692, test_loss 0.001613, ic 0.001869, icir 0.038222, ric 0.016858, ricir 0.161232, prec@10 0.617284, prec@30 0.601097, test_mae 0.019566, test_rmse 0.037112, test_mape 170.494019, test_acc 0.700760
Epoch 136, train_loss 0.001125, train_ic 0.048570, train_icir 0.578073, train_ric 0.047052, train_ricir 0.454993, train_mae 0.018716, train_rmse 0.026444, train_mape 158.627396, train_acc 0.211068, valid_loss 0.0009184191, valid_ic 0.012212, valid_icir 0.370224, valid_ric 0.032573, valid_ricir 0.410451, valid_prec@10 0.551639, valid_prec@30 0.543989, valid_mae 0.015363, valid_rmse 0.025897, valid_mape 160.067062, valid_acc 0.365932, test_loss 0.001491, ic 0.002619, icir 0.079166, ric 0.022763, ricir 0.214724, prec@10 0.545267, prec@30 0.542936, test_mae 0.022424, test_rmse 0.039105, test_mape 159.770081, test_acc 0.354673
Epoch 137, train_loss 0.001147, train_ic 0.056317, train_icir 0.719575, train_ric 0.046558, train_ricir 0.528273, train_mae 0.014295, train_rmse 0.023194, train_mape 5767.057617, train_acc 0.592255, valid_loss 0.0009266729, valid_ic 0.014498, valid_icir 0.380039, valid_ric 0.018003, valid_ricir 0.327094, valid_prec@10 0.569672, valid_prec@30 0.560929, valid_mae 0.013819, valid_rmse 0.024740, valid_mape 163.067062, valid_acc 0.547824, test_loss 0.001527, ic 0.003909, icir 0.108098, ric 0.018084, ricir 0.286117, prec@10 0.565432, prec@30 0.551029, test_mae 0.019293, test_rmse 0.036852, test_mape 157.054749, test_acc 0.661516
Epoch 138, train_loss 0.001120, train_ic 0.063269, train_icir 0.637224, train_ric 0.025480, train_ricir 0.233986, train_mae 0.016836, train_rmse 0.023342, train_mape 6923.101074, train_acc 0.326052, valid_loss 0.0010606317, valid_ic 0.012450, valid_icir 0.244317, valid_ric -0.006540, valid_ricir -0.092976, valid_prec@10 0.612705, valid_prec@30 0.591257, valid_mae 0.020049, valid_rmse 0.029254, valid_mape 299.579071, valid_acc 0.359484, test_loss 0.001607, ic 0.003442, icir 0.076409, ric 0.001954, ricir 0.021842, prec@10 0.586831, prec@30 0.593690, test_mae 0.030032, test_rmse 0.044127, test_mape 276.585114, test_acc 0.199902
Epoch 139, train_loss 0.001154, train_ic 0.051392, train_icir 0.651670, train_ric 0.050919, train_ricir 0.572199, train_mae 0.014245, train_rmse 0.022851, train_mape 155.546524, train_acc 0.626977, valid_loss 0.0009389145, valid_ic 0.011327, valid_icir 0.336402, valid_ric 0.022749, valid_ricir 0.486798, valid_prec@10 0.589344, valid_prec@30 0.560792, valid_mae 0.013961, valid_rmse 0.024616, valid_mape 182.665497, valid_acc 0.591886, test_loss 0.001545, ic 0.003146, icir 0.094761, ric 0.022415, ricir 0.412145, prec@10 0.553909, prec@30 0.550480, test_mae 0.018588, test_rmse 0.036109, test_mape 144.476395, test_acc 0.708364
Epoch 140, train_loss 0.001147, train_ic 0.065957, train_icir 0.821785, train_ric 0.059455, train_ricir 0.629051, train_mae 0.019939, train_rmse 0.026182, train_mape 235.324905, train_acc 0.189463, valid_loss 0.0009842756, valid_ic 0.015202, valid_icir 0.407551, valid_ric 0.024970, valid_ricir 0.407030, valid_prec@10 0.568033, valid_prec@30 0.569809, valid_mae 0.017729, valid_rmse 0.027873, valid_mape 227.653152, valid_acc 0.352499, test_loss 0.001563, ic 0.003626, icir 0.100986, ric 0.021932, ricir 0.325175, prec@10 0.550206, prec@30 0.550343, test_mae 0.026345, test_rmse 0.041831, test_mape 217.489594, test_acc 0.213637
Epoch 141, train_loss 0.001124, train_ic 0.053995, train_icir 0.717587, train_ric 0.053754, train_ricir 0.621106, train_mae 0.009700, train_rmse 0.016773, train_mape 142.823471, train_acc 0.436483, valid_loss 0.0009003867, valid_ic 0.010795, valid_icir 0.312525, valid_ric 0.029017, valid_ricir 0.513050, valid_prec@10 0.560246, valid_prec@30 0.556831, valid_mae 0.013652, valid_rmse 0.024959, valid_mape 129.154312, valid_acc 0.502418, test_loss 0.001490, ic 0.000155, icir 0.004803, ric 0.021588, ricir 0.363823, prec@10 0.560082, prec@30 0.553086, test_mae 0.020268, test_rmse 0.037479, test_mape 131.677322, test_acc 0.562914
Epoch 142, train_loss 0.001135, train_ic 0.065763, train_icir 0.748794, train_ric 0.030639, train_ricir 0.301694, train_mae 0.016921, train_rmse 0.025351, train_mape 164.503632, train_acc 0.579445, valid_loss 0.0009763565, valid_ic 0.010999, valid_icir 0.284525, valid_ric -0.004230, valid_ricir -0.087058, valid_prec@10 0.613525, valid_prec@30 0.576366, valid_mae 0.017223, valid_rmse 0.027117, valid_mape 212.250427, valid_acc 0.348200, test_loss 0.001528, ic 0.004526, icir 0.127811, ric 0.002833, ricir 0.050235, prec@10 0.580658, prec@30 0.585460, test_mae 0.027572, test_rmse 0.042161, test_mape 223.365402, test_acc 0.208241
Epoch 143, train_loss 0.001118, train_ic 0.055506, train_icir 0.688929, train_ric 0.042063, train_ricir 0.473114, train_mae 0.013258, train_rmse 0.020436, train_mape 132.922577, train_acc 0.483320, valid_loss 0.0009575177, valid_ic 0.005977, valid_icir 0.129680, valid_ric 0.003803, valid_ricir 0.067278, valid_prec@10 0.642623, valid_prec@30 0.593443, valid_mae 0.015198, valid_rmse 0.026731, valid_mape 159.815384, valid_acc 0.373724, test_loss 0.001601, ic -0.003025, icir -0.066611, ric 0.004769, ricir 0.071404, prec@10 0.641975, prec@30 0.602195, test_mae 0.024695, test_rmse 0.041317, test_mape 186.787994, test_acc 0.267108
Epoch 144, train_loss 0.001121, train_ic 0.059484, train_icir 0.645657, train_ric 0.015293, train_ricir 0.141973, train_mae 0.016941, train_rmse 0.022382, train_mape 224.459869, train_acc 0.355838, valid_loss 0.0010412833, valid_ic 0.015441, valid_icir 0.380116, valid_ric -0.006134, valid_ricir -0.103358, valid_prec@10 0.619262, valid_prec@30 0.586339, valid_mae 0.015400, valid_rmse 0.026287, valid_mape 253.261703, valid_acc 0.596722, test_loss 0.001707, ic 0.008667, icir 0.207060, ric 0.005005, ricir 0.070922, prec@10 0.590535, prec@30 0.596571, test_mae 0.018336, test_rmse 0.035671, test_mape 170.289398, test_acc 0.727005
Epoch 145, train_loss 0.001128, train_ic 0.055499, train_icir 0.516036, train_ric 0.033722, train_ricir 0.273528, train_mae 0.026691, train_rmse 0.033400, train_mape 287.785645, train_acc 0.492616, valid_loss 0.0012394695, valid_ic 0.008725, valid_icir 0.155590, valid_ric 0.001127, valid_ricir 0.012659, valid_prec@10 0.640164, valid_prec@30 0.596721, valid_mae 0.020565, valid_rmse 0.028527, valid_mape 390.427795, valid_acc 0.595916, test_loss 0.001831, ic -0.000834, icir -0.015965, ric 0.001600, ricir 0.013169, prec@10 0.607407, prec@30 0.609602, test_mae 0.020910, test_rmse 0.036568, test_mape 253.224976, test_acc 0.743439
Epoch 146, train_loss 0.001130, train_ic 0.053875, train_icir 0.507242, train_ric 0.051185, train_ricir 0.422207, train_mae 0.017655, train_rmse 0.024472, train_mape 189.438797, train_acc 0.482856, valid_loss 0.0010552515, valid_ic 0.004854, valid_icir 0.083865, valid_ric 0.010267, valid_ricir 0.112322, valid_prec@10 0.640574, valid_prec@30 0.599317, valid_mae 0.016066, valid_rmse 0.026948, valid_mape 231.435638, valid_acc 0.585169, test_loss 0.001708, ic -0.004492, icir -0.076517, ric 0.010964, ricir 0.089753, prec@10 0.647737, prec@30 0.596571, test_mae 0.021053, test_rmse 0.037772, test_mape 174.914246, test_acc 0.670346
Epoch 147, train_loss 0.001139, train_ic 0.058644, train_icir 0.570820, train_ric 0.027691, train_ricir 0.223858, train_mae 0.028749, train_rmse 0.036678, train_mape 178.860611, train_acc 0.346939, valid_loss 0.0010310001, valid_ic 0.007440, valid_icir 0.146770, valid_ric -0.007605, valid_ricir -0.089161, valid_prec@10 0.642213, valid_prec@30 0.600820, valid_mae 0.014984, valid_rmse 0.026775, valid_mape 208.425766, valid_acc 0.592423, test_loss 0.001734, ic -0.000648, icir -0.014701, ric 0.000345, ricir 0.003131, prec@10 0.637860, prec@30 0.605761, test_mae 0.019735, test_rmse 0.036471, test_mape 156.345886, test_acc 0.689232
Epoch 148, train_loss 0.001127, train_ic 0.049544, train_icir 0.475967, train_ric 0.022217, train_ricir 0.182449, train_mae 0.015602, train_rmse 0.023187, train_mape 140.099106, train_acc 0.458070, valid_loss 0.0009300726, valid_ic 0.012755, valid_icir 0.298004, valid_ric 0.001713, valid_ricir 0.020331, valid_prec@10 0.634426, valid_prec@30 0.584836, valid_mae 0.015031, valid_rmse 0.025042, valid_mape 179.799805, valid_acc 0.491134, test_loss 0.001480, ic 0.010571, icir 0.240461, ric 0.008074, ricir 0.072071, prec@10 0.620988, prec@30 0.610288, test_mae 0.021567, test_rmse 0.037277, test_mape 166.084335, test_acc 0.479765
Epoch 149, train_loss 0.001118, train_ic 0.047188, train_icir 0.526683, train_ric 0.026267, train_ricir 0.242970, train_mae 0.012546, train_rmse 0.018688, train_mape 142.705673, train_acc 0.426498, valid_loss 0.0013046298, valid_ic -0.003948, valid_icir -0.080913, valid_ric -0.010487, valid_ricir -0.154738, valid_prec@10 0.643443, valid_prec@30 0.605874, valid_mae 0.015255, valid_rmse 0.033455, valid_mape 160.144913, valid_acc 0.544331, test_loss 0.002354, ic -0.008306, icir -0.171793, ric -0.005286, ricir -0.059748, prec@10 0.651440, prec@30 0.595610, test_mae 0.024953, test_rmse 0.043759, test_mape 177.609299, test_acc 0.391710
Epoch 150, train_loss 0.001110, train_ic 0.050736, train_icir 0.459856, train_ric 0.039470, train_ricir 0.320424, train_mae 0.012141, train_rmse 0.018512, train_mape 808.012512, train_acc 0.460797, valid_loss 0.0009634711, valid_ic 0.007744, valid_icir 0.134422, valid_ric 0.005628, valid_ricir 0.063431, valid_prec@10 0.577459, valid_prec@30 0.559563, valid_mae 0.015184, valid_rmse 0.026838, valid_mape 182.160889, valid_acc 0.519613, test_loss 0.001581, ic -0.000358, icir -0.006422, ric 0.006361, ricir 0.053179, prec@10 0.583128, prec@30 0.572291, test_mae 0.024408, test_rmse 0.039964, test_mape 191.649796, test_acc 0.347069
Epoch 151, train_loss 0.001129, train_ic 0.071901, train_icir 0.781411, train_ric 0.029078, train_ricir 0.279351, train_mae 0.015053, train_rmse 0.023182, train_mape 137.183777, train_acc 0.451353, valid_loss 0.0009163335, valid_ic 0.015850, valid_icir 0.353775, valid_ric -0.011328, valid_ricir -0.221254, valid_prec@10 0.563115, valid_prec@30 0.584016, valid_mae 0.013944, valid_rmse 0.024133, valid_mape 176.933533, valid_acc 0.594573, test_loss 0.001461, ic 0.010075, icir 0.268828, ric 0.006238, ricir 0.100228, prec@10 0.575720, prec@30 0.577641, test_mae 0.019131, test_rmse 0.035574, test_mape 144.628540, test_acc 0.684327
Epoch 152, train_loss 0.001116, train_ic 0.058531, train_icir 0.560669, train_ric 0.049210, train_ricir 0.418341, train_mae 0.021183, train_rmse 0.028795, train_mape 208.971695, train_acc 0.346858, valid_loss 0.0010911102, valid_ic 0.005824, valid_icir 0.112991, valid_ric 0.006818, valid_ricir 0.080493, valid_prec@10 0.630328, valid_prec@30 0.588388, valid_mae 0.019857, valid_rmse 0.030253, valid_mape 289.091248, valid_acc 0.349812, test_loss 0.001714, ic -0.002909, icir -0.057578, ric 0.008621, ricir 0.077968, prec@10 0.632922, prec@30 0.603704, test_mae 0.030211, test_rmse 0.044293, test_mape 274.916809, test_acc 0.195732
Epoch 153, train_loss 0.001131, train_ic 0.071320, train_icir 0.784592, train_ric 0.040644, train_ricir 0.403568, train_mae 0.030945, train_rmse 0.040506, train_mape 260.730347, train_acc 0.169303, valid_loss 0.0010405880, valid_ic 0.014575, valid_icir 0.308687, valid_ric 0.001066, valid_ricir 0.016129, valid_prec@10 0.595082, valid_prec@30 0.579645, valid_mae 0.019607, valid_rmse 0.028858, valid_mape 283.781891, valid_acc 0.345782, test_loss 0.001553, ic 0.006135, icir 0.149201, ric 0.006946, ricir 0.085643, prec@10 0.586008, prec@30 0.592593, test_mae 0.029607, test_rmse 0.043238, test_mape 262.599854, test_acc 0.198430
Epoch 154, train_loss 0.001102, train_ic 0.064973, train_icir 0.606592, train_ric 0.033585, train_ricir 0.272169, train_mae 0.016382, train_rmse 0.023348, train_mape 126.454285, train_acc 0.586342, valid_loss 0.0009496528, valid_ic 0.009563, valid_icir 0.171078, valid_ric -0.007909, valid_ricir -0.091353, valid_prec@10 0.635246, valid_prec@30 0.598770, valid_mae 0.015501, valid_rmse 0.026214, valid_mape 175.041580, valid_acc 0.389575, test_loss 0.001514, ic 0.003347, icir 0.069584, ric 0.001758, ricir 0.015977, prec@10 0.620165, prec@30 0.608230, test_mae 0.026179, test_rmse 0.040823, test_mape 208.321472, test_acc 0.245278
Epoch 155, train_loss 0.001101, train_ic 0.053872, train_icir 0.458280, train_ric 0.036674, train_ricir 0.274279, train_mae 0.014399, train_rmse 0.020393, train_mape 175.787857, train_acc 0.685774, valid_loss 0.0010659162, valid_ic 0.006029, valid_icir 0.092378, valid_ric -0.002645, valid_ricir -0.026653, valid_prec@10 0.638525, valid_prec@30 0.591530, valid_mae 0.018487, valid_rmse 0.029297, valid_mape 255.972748, valid_acc 0.345513, test_loss 0.001685, ic -0.001676, icir -0.025098, ric 0.003778, ricir 0.027441, prec@10 0.634568, prec@30 0.608916, test_mae 0.030128, test_rmse 0.044792, test_mape 272.396240, test_acc 0.203336
Epoch 156, train_loss 0.001110, train_ic 0.052091, train_icir 0.631622, train_ric 0.030942, train_ricir 0.307575, train_mae 0.032832, train_rmse 0.037983, train_mape 468.877167, train_acc 0.287677, valid_loss 0.0015322799, valid_ic 0.013677, valid_icir 0.393131, valid_ric 0.014004, valid_ricir 0.221198, valid_prec@10 0.624590, valid_prec@30 0.584290, valid_mae 0.030692, valid_rmse 0.038353, valid_mape 528.869446, valid_acc 0.345513, test_loss 0.002132, ic 0.002406, icir 0.065997, ric 0.010073, ricir 0.134250, prec@10 0.600000, prec@30 0.604664, test_mae 0.040746, test_rmse 0.051598, test_mape 439.427338, test_acc 0.192053
Epoch 157, train_loss 0.001142, train_ic 0.052142, train_icir 0.587052, train_ric 0.043711, train_ricir 0.390824, train_mae 0.010742, train_rmse 0.017137, train_mape 131.900269, train_acc 0.568279, valid_loss 0.0008904770, valid_ic 0.013509, valid_icir 0.354933, valid_ric 0.017248, valid_ricir 0.213690, valid_prec@10 0.557787, valid_prec@30 0.535109, valid_mae 0.014138, valid_rmse 0.024477, valid_mape 146.755936, valid_acc 0.482536, test_loss 0.001425, ic 0.005076, icir 0.139947, ric 0.014224, ricir 0.148660, prec@10 0.560082, prec@30 0.547051, test_mae 0.020758, test_rmse 0.036859, test_mape 142.136063, test_acc 0.524160
Epoch 158, train_loss 0.001110, train_ic 0.060122, train_icir 0.693830, train_ric 0.048376, train_ricir 0.464604, train_mae 0.020123, train_rmse 0.029460, train_mape 133.938812, train_acc 0.393460, valid_loss 0.0009190215, valid_ic 0.010294, valid_icir 0.281808, valid_ric 0.016981, valid_ricir 0.251831, valid_prec@10 0.628279, valid_prec@30 0.590847, valid_mae 0.013555, valid_rmse 0.024974, valid_mape 150.092621, valid_acc 0.574154, test_loss 0.001508, ic 0.002935, icir 0.087113, ric 0.016088, ricir 0.201799, prec@10 0.601646, prec@30 0.598354, test_mae 0.019984, test_rmse 0.035947, test_mape 137.256927, test_acc 0.564876
Epoch 159, train_loss 0.001112, train_ic 0.065791, train_icir 0.697260, train_ric 0.030477, train_ricir 0.274979, train_mae 0.014889, train_rmse 0.020757, train_mape 285.969177, train_acc 0.667371, valid_loss 0.0011068752, valid_ic 0.016296, valid_icir 0.421109, valid_ric -0.000065, valid_ricir -0.000945, valid_prec@10 0.602049, valid_prec@30 0.567760, valid_mae 0.017854, valid_rmse 0.026580, valid_mape 346.818085, valid_acc 0.596454, test_loss 0.001693, ic 0.011441, icir 0.287674, ric 0.011291, ricir 0.116157, prec@10 0.574897, prec@30 0.564335, test_mae 0.018179, test_rmse 0.034083, test_mape 234.208038, test_acc 0.754476
