Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 16,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2024,
        "test_year": 2025,
        "window": 16,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 130, train_loss 0.001031, train_ic 0.032842, train_icir 0.381546, train_ric 0.007668, train_ricir 0.067562, train_mae 0.019031, train_rmse 0.027678, train_mape 201.960327, train_acc 0.600447, valid_loss 0.0015919797, valid_ic 0.013268, valid_icir 0.156825, valid_ric -0.011957, valid_ricir -0.087272, valid_mae 0.024319, valid_rmse 0.032350, valid_mape 118.250381, valid_acc 0.851808, test_loss 0.001157, ic 0.013026, icir 0.232499, ric -0.003289, ricir -0.028763, prec@10 0.523868, prec@30 0.524280, test_mae 0.020273, test_rmse 0.032940, test_mape 2578.086182, test_acc 0.494486
Epoch 131, train_loss 0.001031, train_ic 0.032377, train_icir 0.493133, train_ric 0.022543, train_ricir 0.292199, train_mae 0.021912, train_rmse 0.032045, train_mape 164.125351, train_acc 0.561833, valid_loss 0.0014242023, valid_ic 0.018831, valid_icir 0.335431, valid_ric 0.007488, valid_ricir 0.084211, valid_mae 0.027639, valid_rmse 0.034550, valid_mape 115.953979, valid_acc 0.745259, test_loss 0.001033, ic 0.012562, icir 0.281676, ric 0.016645, ricir 0.283632, prec@10 0.578601, prec@30 0.549520, test_mae 0.017299, test_rmse 0.031124, test_mape 792.701355, test_acc 0.503772
Epoch 132, train_loss 0.001022, train_ic 0.028379, train_icir 0.334633, train_ric 0.018562, train_ricir 0.176250, train_mae 0.026924, train_rmse 0.033384, train_mape 168.178162, train_acc 0.216186, valid_loss 0.0014716377, valid_ic 0.008558, valid_icir 0.116338, valid_ric -0.006914, valid_ricir -0.059995, valid_mae 0.026636, valid_rmse 0.034401, valid_mape 115.485970, valid_acc 0.801564, test_loss 0.001071, ic 0.009524, icir 0.180224, ric 0.001971, ricir 0.020014, prec@10 0.512757, prec@30 0.525103, test_mae 0.018699, test_rmse 0.032061, test_mape 1381.070312, test_acc 0.484426
Epoch 133, train_loss 0.001033, train_ic 0.040301, train_icir 0.532942, train_ric 0.017679, train_ricir 0.188284, train_mae 0.015184, train_rmse 0.021547, train_mape 224.062469, train_acc 0.533360, valid_loss 0.0015395695, valid_ic 0.023817, valid_icir 0.310036, valid_ric 0.003490, valid_ricir 0.030470, valid_mae 0.038483, valid_rmse 0.045025, valid_mape 177.244598, valid_acc 0.200391, test_loss 0.001075, ic 0.022026, icir 0.484099, ric 0.009063, ricir 0.131701, prec@10 0.532510, prec@30 0.533059, test_mae 0.019959, test_rmse 0.031760, test_mape 1506.875244, test_acc 0.476494
Epoch 134, train_loss 0.001020, train_ic 0.027799, train_icir 0.369163, train_ric 0.022263, train_ricir 0.225137, train_mae 0.015994, train_rmse 0.024396, train_mape 144.464081, train_acc 0.586324, valid_loss 0.0014212104, valid_ic 0.012841, valid_icir 0.220575, valid_ric -0.001540, valid_ricir -0.014945, valid_mae 0.028358, valid_rmse 0.035736, valid_mape 112.051834, valid_acc 0.716716, test_loss 0.001003, ic 0.010520, icir 0.239613, ric 0.010082, ricir 0.107732, prec@10 0.558436, prec@30 0.536626, test_mae 0.017267, test_rmse 0.030736, test_mape 594.858093, test_acc 0.475721
Epoch 135, train_loss 0.001035, train_ic 0.029620, train_icir 0.342407, train_ric 0.016142, train_ricir 0.145241, train_mae 0.025577, train_rmse 0.033641, train_mape 171.067749, train_acc 0.249173, valid_loss 0.0014443776, valid_ic 0.017062, valid_icir 0.200623, valid_ric -0.001817, valid_ricir -0.014480, valid_mae 0.028812, valid_rmse 0.036160, valid_mape 120.381798, valid_acc 0.665689, test_loss 0.001041, ic 0.014581, icir 0.254470, ric 0.008835, ricir 0.089436, prec@10 0.507819, prec@30 0.503841, test_mae 0.018295, test_rmse 0.031436, test_mape 242.822678, test_acc 0.483266
Epoch 136, train_loss 0.001022, train_ic 0.034042, train_icir 0.369243, train_ric -0.000483, train_ricir -0.004162, train_mae 0.017449, train_rmse 0.026046, train_mape 157.034134, train_acc 0.593447, valid_loss 0.0014972045, valid_ic 0.016566, valid_icir 0.170495, valid_ric -0.012046, valid_ricir -0.081682, valid_mae 0.028157, valid_rmse 0.036154, valid_mape 119.594040, valid_acc 0.717693, test_loss 0.001089, ic 0.014653, icir 0.232233, ric -0.013820, ricir -0.115998, prec@10 0.565021, prec@30 0.522497, test_mae 0.018850, test_rmse 0.031641, test_mape 1856.689209, test_acc 0.464500
Early stopping -----
Epoch 137, train_loss 0.001023, train_ic 0.032728, train_icir 0.464718, train_ric 0.020907, train_ricir 0.241451, train_mae 0.043493, train_rmse 0.054183, train_mape 78.923668, train_acc 0.722668, valid_loss 0.0013906913, valid_ic 0.015568, valid_icir 0.243089, valid_ric 0.002016, valid_ricir 0.019864, valid_mae 0.029359, valid_rmse 0.036196, valid_mape 114.297012, valid_acc 0.574194, test_loss 0.000989, ic 0.011617, icir 0.305674, ric 0.013969, ricir 0.231246, prec@10 0.523868, prec@30 0.533196, test_mae 0.016774, test_rmse 0.030465, test_mape 223.503754, test_acc 0.493326
Epoch 138, train_loss 0.001038, train_ic 0.030202, train_icir 0.336677, train_ric 0.018235, train_ricir 0.157348, train_mae 0.020664, train_rmse 0.027775, train_mape 107.974792, train_acc 0.625305, valid_loss 0.0013976266, valid_ic 0.013159, valid_icir 0.142951, valid_ric -0.003558, valid_ricir -0.025554, valid_mae 0.030567, valid_rmse 0.037533, valid_mape 119.293503, valid_acc 0.406647, test_loss 0.000990, ic 0.014346, icir 0.248394, ric 0.012107, ricir 0.114622, prec@10 0.529218, prec@30 0.526475, test_mae 0.017141, test_rmse 0.030188, test_mape 931.911560, test_acc 0.500484
Epoch 139, train_loss 0.001024, train_ic 0.030339, train_icir 0.348147, train_ric 0.017743, train_ricir 0.155622, train_mae 0.021298, train_rmse 0.029418, train_mape 144.794266, train_acc 0.359773, valid_loss 0.0014126065, valid_ic 0.014000, valid_icir 0.157911, valid_ric -0.001417, valid_ricir -0.010178, valid_mae 0.030900, valid_rmse 0.037911, valid_mape 122.608864, valid_acc 0.390420, test_loss 0.000998, ic 0.012979, icir 0.225498, ric 0.010193, ricir 0.091968, prec@10 0.516049, prec@30 0.525789, test_mae 0.017548, test_rmse 0.030454, test_mape 705.645081, test_acc 0.485394
Epoch 140, train_loss 0.001029, train_ic 0.026367, train_icir 0.306801, train_ric 0.009541, train_ricir 0.086295, train_mae 0.046943, train_rmse 0.058377, train_mape 69.724419, train_acc 0.655672, valid_loss 0.0014764277, valid_ic 0.012538, valid_icir 0.147645, valid_ric -0.007387, valid_ricir -0.056695, valid_mae 0.027359, valid_rmse 0.034658, valid_mape 115.339806, valid_acc 0.784555, test_loss 0.001061, ic 0.012167, icir 0.220311, ric 0.004228, ricir 0.041089, prec@10 0.553498, prec@30 0.539232, test_mae 0.018155, test_rmse 0.031136, test_mape 1262.782227, test_acc 0.490230
Epoch 141, train_loss 0.001021, train_ic 0.034048, train_icir 0.526581, train_ric 0.015934, train_ricir 0.230201, train_mae 0.013048, train_rmse 0.018849, train_mape 251.971008, train_acc 0.558520, valid_loss 0.0014750203, valid_ic 0.024257, valid_icir 0.376641, valid_ric 0.012146, valid_ricir 0.141385, valid_mae 0.025344, valid_rmse 0.032414, valid_mape 121.245491, valid_acc 0.863539, test_loss 0.001122, ic 0.015244, icir 0.391065, ric 0.015549, ricir 0.335885, prec@10 0.516049, prec@30 0.534431, test_mae 0.019350, test_rmse 0.032542, test_mape 1219.485352, test_acc 0.502612
Epoch 142, train_loss 0.001020, train_ic 0.042646, train_icir 0.514660, train_ric 0.002700, train_ricir 0.027839, train_mae 0.019669, train_rmse 0.027429, train_mape 261.613708, train_acc 0.426483, valid_loss 0.0014880677, valid_ic 0.020575, valid_icir 0.237063, valid_ric -0.010767, valid_ricir -0.086173, valid_mae 0.024399, valid_rmse 0.032440, valid_mape 116.430710, valid_acc 0.846530, test_loss 0.001095, ic 0.016873, icir 0.377644, ric -0.012871, ricir -0.153590, prec@10 0.517284, prec@30 0.529904, test_mae 0.019432, test_rmse 0.032246, test_mape 2944.754395, test_acc 0.490424
Epoch 143, train_loss 0.001032, train_ic 0.039187, train_icir 0.577000, train_ric 0.018629, train_ricir 0.253412, train_mae 0.019960, train_rmse 0.026196, train_mape 341.263214, train_acc 0.399841, valid_loss 0.0015545877, valid_ic 0.026881, valid_icir 0.404052, valid_ric 0.013138, valid_ricir 0.137526, valid_mae 0.022741, valid_rmse 0.030594, valid_mape 124.565315, valid_acc 0.872336, test_loss 0.001205, ic 0.017773, icir 0.412824, ric 0.009052, ricir 0.187669, prec@10 0.567901, prec@30 0.543484, test_mae 0.021492, test_rmse 0.034368, test_mape 2690.036133, test_acc 0.498743
Epoch 144, train_loss 0.001030, train_ic 0.032062, train_icir 0.441421, train_ric 0.027164, train_ricir 0.286649, train_mae 0.013052, train_rmse 0.019198, train_mape 172.873764, train_acc 0.458871, valid_loss 0.0014135694, valid_ic 0.017754, valid_icir 0.270549, valid_ric 0.007920, valid_ricir 0.072009, valid_mae 0.031332, valid_rmse 0.038023, valid_mape 127.448418, valid_acc 0.327273, test_loss 0.000995, ic 0.014350, icir 0.305875, ric 0.020253, ricir 0.314472, prec@10 0.551029, prec@30 0.526200, test_mae 0.017215, test_rmse 0.030466, test_mape 804.625488, test_acc 0.503386
Epoch 145, train_loss 0.001018, train_ic 0.034713, train_icir 0.412846, train_ric 0.016950, train_ricir 0.167993, train_mae 0.019040, train_rmse 0.027175, train_mape 270.955048, train_acc 0.568656, valid_loss 0.0015790977, valid_ic 0.017164, valid_icir 0.197108, valid_ric -0.000274, valid_ricir -0.002213, valid_mae 0.024038, valid_rmse 0.032065, valid_mape 121.270729, valid_acc 0.857674, test_loss 0.001176, ic 0.015339, icir 0.290907, ric 0.006785, ricir 0.072788, prec@10 0.529630, prec@30 0.514678, test_mae 0.020712, test_rmse 0.033323, test_mape 1725.113892, test_acc 0.492165
Epoch 146, train_loss 0.001025, train_ic 0.038721, train_icir 0.619383, train_ric 0.018271, train_ricir 0.291279, train_mae 0.017224, train_rmse 0.026697, train_mape 145.653503, train_acc 0.556165, valid_loss 0.0013582602, valid_ic 0.024556, valid_icir 0.401378, valid_ric 0.013517, valid_ricir 0.170149, valid_mae 0.031334, valid_rmse 0.037697, valid_mape 124.929047, valid_acc 0.339198, test_loss 0.000971, ic 0.015478, icir 0.404218, ric 0.015282, ricir 0.326645, prec@10 0.552263, prec@30 0.549108, test_mae 0.016699, test_rmse 0.029969, test_mape 562.159485, test_acc 0.505514
Epoch 147, train_loss 0.001024, train_ic 0.043949, train_icir 0.646716, train_ric 0.032672, train_ricir 0.433577, train_mae 0.023437, train_rmse 0.032495, train_mape 235.870911, train_acc 0.290896, valid_loss 0.0014855421, valid_ic 0.030306, valid_icir 0.402913, valid_ric 0.026291, valid_ricir 0.263445, valid_mae 0.024656, valid_rmse 0.032052, valid_mape 119.729912, valid_acc 0.845748, test_loss 0.001105, ic 0.015141, icir 0.366835, ric 0.021133, ricir 0.355609, prec@10 0.575309, prec@30 0.550617, test_mae 0.018997, test_rmse 0.032002, test_mape 1518.327515, test_acc 0.496034
Epoch 148, train_loss 0.001011, train_ic 0.046298, train_icir 0.599688, train_ric 0.009728, train_ricir 0.117152, train_mae 0.027686, train_rmse 0.035754, train_mape 171.295517, train_acc 0.232332, valid_loss 0.0014346194, valid_ic 0.028471, valid_icir 0.313198, valid_ric 0.005484, valid_ricir 0.045600, valid_mae 0.026287, valid_rmse 0.033946, valid_mape 111.653206, valid_acc 0.795503, test_loss 0.001032, ic 0.017148, icir 0.398837, ric -0.007363, ricir -0.104508, prec@10 0.533333, prec@30 0.541289, test_mae 0.018238, test_rmse 0.031139, test_mape 1750.425781, test_acc 0.478236
Epoch 149, train_loss 0.001017, train_ic 0.040667, train_icir 0.477737, train_ric 0.006522, train_ricir 0.060862, train_mae 0.022287, train_rmse 0.029574, train_mape 153.853378, train_acc 0.256211, valid_loss 0.0013830496, valid_ic 0.022421, valid_icir 0.239033, valid_ric -0.008073, valid_ricir -0.058229, valid_mae 0.028713, valid_rmse 0.035837, valid_mape 112.672554, valid_acc 0.649071, test_loss 0.000999, ic 0.019278, icir 0.413443, ric -0.000428, ricir -0.004964, prec@10 0.531687, prec@30 0.542112, test_mae 0.017210, test_rmse 0.030409, test_mape 562.567322, test_acc 0.492552
Epoch 150, train_loss 0.001015, train_ic 0.037513, train_icir 0.477929, train_ric 0.021027, train_ricir 0.216330, train_mae 0.029568, train_rmse 0.038816, train_mape 112.331726, train_acc 0.735322, valid_loss 0.0014408831, valid_ic 0.016611, valid_icir 0.222518, valid_ric -0.001892, valid_ricir -0.016861, valid_mae 0.036323, valid_rmse 0.042915, valid_mape 156.391800, valid_acc 0.198240, test_loss 0.001016, ic 0.015950, icir 0.379349, ric 0.009498, ricir 0.128203, prec@10 0.525514, prec@30 0.533333, test_mae 0.018684, test_rmse 0.031219, test_mape 1661.953491, test_acc 0.472819
Epoch 151, train_loss 0.001026, train_ic 0.039822, train_icir 0.623827, train_ric 0.034573, train_ricir 0.474695, train_mae 0.031962, train_rmse 0.043688, train_mape 2009.697144, train_acc 0.343588, valid_loss 0.0014863776, valid_ic 0.030909, valid_icir 0.488524, valid_ric 0.026213, valid_ricir 0.290156, valid_mae 0.025394, valid_rmse 0.032473, valid_mape 123.712875, valid_acc 0.838710, test_loss 0.001102, ic 0.018410, icir 0.380100, ric 0.025289, ricir 0.397392, prec@10 0.530453, prec@30 0.538134, test_mae 0.019272, test_rmse 0.032545, test_mape 1310.388428, test_acc 0.496614
Epoch 152, train_loss 0.001029, train_ic 0.026642, train_icir 0.392020, train_ric 0.020883, train_ricir 0.270723, train_mae 0.018211, train_rmse 0.027582, train_mape 183.011414, train_acc 0.665149, valid_loss 0.0015496949, valid_ic 0.008951, valid_icir 0.143197, valid_ric 0.001449, valid_ricir 0.016566, valid_mae 0.042052, valid_rmse 0.048056, valid_mape 199.761398, valid_acc 0.159726, test_loss 0.001108, ic 0.009864, icir 0.243232, ric 0.008918, ricir 0.139908, prec@10 0.530864, prec@30 0.523868, test_mae 0.021402, test_rmse 0.032631, test_mape 3730.228760, test_acc 0.469723
Epoch 153, train_loss 0.001020, train_ic 0.029364, train_icir 0.314362, train_ric 0.014539, train_ricir 0.119279, train_mae 0.026987, train_rmse 0.037150, train_mape 162.074722, train_acc 0.544938, valid_loss 0.0014188028, valid_ic 0.012736, valid_icir 0.135831, valid_ric -0.007457, valid_ricir -0.052167, valid_mae 0.034459, valid_rmse 0.041294, valid_mape 144.079453, valid_acc 0.245943, test_loss 0.000991, ic 0.015857, icir 0.243044, ric 0.006388, ricir 0.052491, prec@10 0.486831, prec@30 0.506036, test_mae 0.018083, test_rmse 0.030653, test_mape 2131.869141, test_acc 0.477268
Epoch 154, train_loss 0.001015, train_ic 0.032191, train_icir 0.338681, train_ric 0.010422, train_ricir 0.080928, train_mae 0.030811, train_rmse 0.040096, train_mape 117.060181, train_acc 0.500976, valid_loss 0.0014136471, valid_ic 0.012317, valid_icir 0.133352, valid_ric -0.014798, valid_ricir -0.100584, valid_mae 0.032845, valid_rmse 0.039918, valid_mape 132.005081, valid_acc 0.271163, test_loss 0.000981, ic 0.015843, icir 0.254747, ric -0.004332, ricir -0.035457, prec@10 0.520165, prec@30 0.528258, test_mae 0.017560, test_rmse 0.030579, test_mape 790.062256, test_acc 0.484813
Epoch 155, train_loss 0.001018, train_ic 0.036825, train_icir 0.592681, train_ric 0.035128, train_ricir 0.512396, train_mae 0.037842, train_rmse 0.046016, train_mape 327.888367, train_acc 0.169677, valid_loss 0.0017593802, valid_ic 0.024515, valid_icir 0.414086, valid_ric 0.025829, valid_ricir 0.303072, valid_mae 0.020020, valid_rmse 0.028118, valid_mape 147.897232, valid_acc 0.877028, test_loss 0.001443, ic 0.011801, icir 0.255928, ric 0.025609, ricir 0.395602, prec@10 0.541975, prec@30 0.542661, test_mae 0.025691, test_rmse 0.037092, test_mape 3450.179688, test_acc 0.502805
Epoch 156, train_loss 0.001011, train_ic 0.033421, train_icir 0.468608, train_ric 0.024596, train_ricir 0.285908, train_mae 0.011188, train_rmse 0.017407, train_mape 132.923645, train_acc 0.514126, valid_loss 0.0014051277, valid_ic 0.018694, valid_icir 0.279118, valid_ric 0.007778, valid_ricir 0.080995, valid_mae 0.030617, valid_rmse 0.037450, valid_mape 120.546425, valid_acc 0.491105, test_loss 0.000986, ic 0.013810, icir 0.322726, ric 0.015342, ricir 0.214050, prec@10 0.546914, prec@30 0.522359, test_mae 0.017516, test_rmse 0.030664, test_mape 395.022247, test_acc 0.469530
Epoch 157, train_loss 0.001015, train_ic 0.037587, train_icir 0.617239, train_ric 0.037591, train_ricir 0.566824, train_mae 0.012638, train_rmse 0.018854, train_mape 133.650192, train_acc 0.512032, valid_loss 0.0013673098, valid_ic 0.025307, valid_icir 0.448110, valid_ric 0.026533, valid_ricir 0.333308, valid_mae 0.029273, valid_rmse 0.035997, valid_mape 117.310989, valid_acc 0.603910, test_loss 0.000996, ic 0.013224, icir 0.426631, ric 0.028482, ricir 0.668893, prec@10 0.523457, prec@30 0.503978, test_mae 0.017085, test_rmse 0.030734, test_mape 354.394043, test_acc 0.496421
Epoch 158, train_loss 0.001016, train_ic 0.027094, train_icir 0.291448, train_ric 0.015040, train_ricir 0.124034, train_mae 0.016540, train_rmse 0.023523, train_mape 133.900909, train_acc 0.604794, valid_loss 0.0014264946, valid_ic 0.011021, valid_icir 0.116633, valid_ric -0.006983, valid_ricir -0.048319, valid_mae 0.033027, valid_rmse 0.039966, valid_mape 136.646194, valid_acc 0.319648, test_loss 0.001008, ic 0.017117, icir 0.300103, ric 0.012024, ricir 0.116757, prec@10 0.500000, prec@30 0.510974, test_mae 0.017988, test_rmse 0.030865, test_mape 1881.818237, test_acc 0.492939
Epoch 159, train_loss 0.001018, train_ic 0.038530, train_icir 0.492485, train_ric 0.015488, train_ricir 0.171330, train_mae 0.014817, train_rmse 0.021850, train_mape 172.261658, train_acc 0.482523, valid_loss 0.0014074111, valid_ic 0.023733, valid_icir 0.282446, valid_ric 0.003894, valid_ricir 0.033808, valid_mae 0.032141, valid_rmse 0.038967, valid_mape 132.611664, valid_acc 0.313587, test_loss 0.000998, ic 0.018612, icir 0.411836, ric 0.006126, ricir 0.086179, prec@10 0.532510, prec@30 0.531001, test_mae 0.017691, test_rmse 0.030403, test_mape 650.193909, test_acc 0.477655
Epoch 160, train_loss 0.001013, train_ic 0.019193, train_icir 0.215163, train_ric 0.025444, train_ricir 0.209761, train_mae 0.011661, train_rmse 0.017577, train_mape 177.153366, train_acc 0.631548, valid_loss 0.0014546757, valid_ic 0.004715, valid_icir 0.052250, valid_ric 0.001536, valid_ricir 0.010875, valid_mae 0.034665, valid_rmse 0.041446, valid_mape 142.234665, valid_acc 0.253959, test_loss 0.001004, ic 0.009383, icir 0.163156, ric 0.022512, ricir 0.227065, prec@10 0.528807, prec@30 0.518519, test_mae 0.018184, test_rmse 0.030708, test_mape 2542.064209, test_acc 0.490424
Epoch 161, train_loss 0.001017, train_ic 0.032909, train_icir 0.405814, train_ric 0.017923, train_ricir 0.183408, train_mae 0.019626, train_rmse 0.026247, train_mape 185.780396, train_acc 0.392955, valid_loss 0.0014439432, valid_ic 0.015793, valid_icir 0.181949, valid_ric 0.000470, valid_ricir 0.003882, valid_mae 0.032100, valid_rmse 0.038872, valid_mape 131.886597, valid_acc 0.350342, test_loss 0.001004, ic 0.018102, icir 0.373984, ric 0.010277, ricir 0.139010, prec@10 0.507407, prec@30 0.511660, test_mae 0.017880, test_rmse 0.030799, test_mape 1264.341431, test_acc 0.490811
Epoch 162, train_loss 0.001009, train_ic 0.037279, train_icir 0.587260, train_ric 0.021786, train_ricir 0.324187, train_mae 0.014150, train_rmse 0.020545, train_mape 152.468140, train_acc 0.385550, valid_loss 0.0013833898, valid_ic 0.021586, valid_icir 0.359588, valid_ric 0.007252, valid_ricir 0.092201, valid_mae 0.033495, valid_rmse 0.039951, valid_mape 134.058075, valid_acc 0.250831, test_loss 0.000976, ic 0.014121, icir 0.426027, ric 0.006034, ricir 0.128872, prec@10 0.538272, prec@30 0.532373, test_mae 0.017400, test_rmse 0.030557, test_mape 337.852966, test_acc 0.465854
Epoch 163, train_loss 0.001008, train_ic 0.028018, train_icir 0.357344, train_ric 0.009395, train_ricir 0.094768, train_mae 0.018358, train_rmse 0.025937, train_mape 176.269714, train_acc 0.307426, valid_loss 0.0014399270, valid_ic 0.010721, valid_icir 0.143857, valid_ric -0.008764, valid_ricir -0.076404, valid_mae 0.029532, valid_rmse 0.036411, valid_mape 116.505623, valid_acc 0.553079, test_loss 0.001015, ic 0.013275, icir 0.299556, ric 0.002500, ricir 0.033484, prec@10 0.548560, prec@30 0.546091, test_mae 0.017193, test_rmse 0.030600, test_mape 980.820679, test_acc 0.502999
Epoch 164, train_loss 0.001011, train_ic 0.040552, train_icir 0.535217, train_ric 0.014124, train_ricir 0.163835, train_mae 0.020993, train_rmse 0.028105, train_mape 321.542999, train_acc 0.548948, valid_loss 0.0016110211, valid_ic 0.021909, valid_icir 0.277179, valid_ric -0.000387, valid_ricir -0.003504, valid_mae 0.022463, valid_rmse 0.030405, valid_mape 127.336487, valid_acc 0.874291, test_loss 0.001230, ic 0.018510, icir 0.485718, ric 0.003425, ricir 0.059932, prec@10 0.508642, prec@30 0.531139, test_mae 0.021861, test_rmse 0.034063, test_mape 2915.715332, test_acc 0.499129
Epoch 165, train_loss 0.001023, train_ic 0.034210, train_icir 0.504927, train_ric 0.020740, train_ricir 0.282911, train_mae 0.026989, train_rmse 0.035994, train_mape 198.278732, train_acc 0.273197, valid_loss 0.0014152720, valid_ic 0.017451, valid_icir 0.287671, valid_ric 0.003313, valid_ricir 0.040779, valid_mae 0.026854, valid_rmse 0.034099, valid_mape 112.080780, valid_acc 0.806256, test_loss 0.001020, ic 0.012025, icir 0.357495, ric 0.008618, ricir 0.170114, prec@10 0.546914, prec@30 0.548011, test_mae 0.017555, test_rmse 0.030761, test_mape 898.946411, test_acc 0.490424
Epoch 166, train_loss 0.001005, train_ic 0.031763, train_icir 0.452022, train_ric 0.027003, train_ricir 0.315319, train_mae 0.013160, train_rmse 0.020791, train_mape 201.777771, train_acc 0.476891, valid_loss 0.0014425885, valid_ic 0.017662, valid_icir 0.288732, valid_ric 0.008016, valid_ricir 0.083428, valid_mae 0.026813, valid_rmse 0.033888, valid_mape 115.973595, valid_acc 0.810362, test_loss 0.001061, ic 0.012540, icir 0.286227, ric 0.020426, ricir 0.340426, prec@10 0.566255, prec@30 0.543621, test_mae 0.017931, test_rmse 0.031360, test_mape 927.754761, test_acc 0.501644
Epoch 167, train_loss 0.001008, train_ic 0.033417, train_icir 0.392403, train_ric 0.023171, train_ricir 0.211734, train_mae 0.038794, train_rmse 0.044625, train_mape 104.132988, train_acc 0.879763, valid_loss 0.0014545896, valid_ic 0.012765, valid_icir 0.151591, valid_ric -0.001903, valid_ricir -0.014728, valid_mae 0.026813, valid_rmse 0.034230, valid_mape 113.830055, valid_acc 0.825415, test_loss 0.001053, ic 0.013766, icir 0.270443, ric 0.010490, ricir 0.104615, prec@10 0.519753, prec@30 0.526063, test_mae 0.018026, test_rmse 0.031298, test_mape 1063.788818, test_acc 0.493132
Epoch 168, train_loss 0.001008, train_ic 0.035385, train_icir 0.506024, train_ric 0.023751, train_ricir 0.300851, train_mae 0.022102, train_rmse 0.032107, train_mape 140.446335, train_acc 0.515639, valid_loss 0.0013798285, valid_ic 0.018724, valid_icir 0.274001, valid_ric 0.008655, valid_ricir 0.091763, valid_mae 0.029960, valid_rmse 0.036609, valid_mape 116.181877, valid_acc 0.472336, test_loss 0.000979, ic 0.015865, icir 0.443922, ric 0.016816, ricir 0.341760, prec@10 0.529630, prec@30 0.532373, test_mae 0.016928, test_rmse 0.030332, test_mape 217.131592, test_acc 0.504933
Epoch 169, train_loss 0.001006, train_ic 0.040711, train_icir 0.540601, train_ric 0.019129, train_ricir 0.228064, train_mae 0.016878, train_rmse 0.024640, train_mape 1660.359985, train_acc 0.520464, valid_loss 0.0013699652, valid_ic 0.019518, valid_icir 0.255203, valid_ric -0.000086, valid_ricir -0.000833, valid_mae 0.033260, valid_rmse 0.039682, valid_mape 135.854111, valid_acc 0.245357, test_loss 0.000965, ic 0.017483, icir 0.435144, ric 0.005076, ricir 0.098579, prec@10 0.541564, prec@30 0.534705, test_mae 0.017255, test_rmse 0.029883, test_mape 1619.178223, test_acc 0.479977
Epoch 170, train_loss 0.001007, train_ic 0.035682, train_icir 0.459460, train_ric 0.016004, train_ricir 0.175314, train_mae 0.021635, train_rmse 0.032598, train_mape 191.334579, train_acc 0.392683, valid_loss 0.0013999114, valid_ic 0.018707, valid_icir 0.256624, valid_ric -0.004231, valid_ricir -0.041212, valid_mae 0.029010, valid_rmse 0.036148, valid_mape 112.137009, valid_acc 0.669013, test_loss 0.000997, ic 0.014435, icir 0.338262, ric 0.001643, ricir 0.021340, prec@10 0.553909, prec@30 0.547599, test_mae 0.017334, test_rmse 0.030539, test_mape 672.058655, test_acc 0.486554
Epoch 171, train_loss 0.001010, train_ic 0.035896, train_icir 0.401009, train_ric 0.008819, train_ricir 0.077186, train_mae 0.021553, train_rmse 0.027158, train_mape 265.115204, train_acc 0.189758, valid_loss 0.0014286379, valid_ic 0.018415, valid_icir 0.197483, valid_ric -0.007511, valid_ricir -0.053461, valid_mae 0.028289, valid_rmse 0.035434, valid_mape 112.250710, valid_acc 0.686217, test_loss 0.001029, ic 0.018756, icir 0.336294, ric 0.003180, ricir 0.031236, prec@10 0.523457, prec@30 0.537723, test_mae 0.017883, test_rmse 0.030848, test_mape 674.055054, test_acc 0.484426
Epoch 172, train_loss 0.001005, train_ic 0.036577, train_icir 0.588857, train_ric 0.034069, train_ricir 0.478269, train_mae 0.027327, train_rmse 0.034147, train_mape 97.921112, train_acc 0.453932, valid_loss 0.0013780396, valid_ic 0.025476, valid_icir 0.433293, valid_ric 0.024183, valid_ricir 0.269827, valid_mae 0.029346, valid_rmse 0.035888, valid_mape 117.159248, valid_acc 0.528250, test_loss 0.000988, ic 0.013851, icir 0.296038, ric 0.024407, ricir 0.361021, prec@10 0.571193, prec@30 0.551578, test_mae 0.016972, test_rmse 0.030681, test_mape 654.848877, test_acc 0.498162
Epoch 173, train_loss 0.001002, train_ic 0.036196, train_icir 0.561278, train_ric 0.018571, train_ricir 0.300438, train_mae 0.020084, train_rmse 0.028444, train_mape 327.788605, train_acc 0.470741, valid_loss 0.0015667896, valid_ic 0.018223, valid_icir 0.279247, valid_ric 0.008349, valid_ricir 0.108002, valid_mae 0.022679, valid_rmse 0.030817, valid_mape 123.837448, valid_acc 0.858651, test_loss 0.001197, ic 0.009334, icir 0.277133, ric -0.000936, ricir -0.026912, prec@10 0.548148, prec@30 0.517558, test_mae 0.021608, test_rmse 0.034064, test_mape 2936.768799, test_acc 0.491198
